<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.009569512             VM
1616           1            0.000001124        0.217467697                0.018727846             VM
1295           1            0.000001435        0.277654822                0.023911031             VM
1496           1            0.000002091        0.404671056                0.034849393             VM
6705           1            0.000004746        0.918525014                0.079101380             VM
6704           1            0.000005309        1.027480658                0.088484404             VM
6706          3           0.000001865          0.199820000                0.020822212             FX
========================================================================
002_T7_C5_D14_VM3.txt	 8	 0.275465777597211	 0.104085	 0.000017	 3.156740
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.009569512             VM
1616           1            0.000001124        0.217467697                0.018727846             VM
1295           1            0.000001435        0.277654822                0.023911031             VM
1496           1            0.000002091        0.404671056                0.034849393             VM
6705           1            0.000004746        0.918525014                0.079101380             VM
6704           1            0.000005309        1.027480658                0.088484404             VM
6706          3           0.000001865          0.199820000                0.020822212             FX
========================================================================
002_T7_C5_D14_VM3.txt	 9	 0.275465777597211	 0.104421	 0.000017	 3.156740
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.009569512             VM
1616           1            0.000001124        0.217467697                0.018727846             VM
1295           1            0.000001435        0.277654822                0.023911031             VM
1496           1            0.000002091        0.404671056                0.034849393             VM
6704           1            0.000005309        1.027480658                0.088484404             VM
6705           1            0.000004746        0.918525014                0.079101380             VM
6706          3           0.000001865          0.199820000                0.020822212             FX
========================================================================
002_T7_C5_D14_VM3.txt	 10	 0.275465777597211	 0.103946	 0.000017	 3.156740
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1295           1            0.000001435        0.277654822                0.023911031             VM
1415           1            0.000000574        0.111121144                0.009569512             VM
1496           1            0.000002091        0.404671056                0.034849393             VM
1616           1            0.000001124        0.217467697                0.018727846             VM
6704           1            0.000005309        1.027480658                0.088484404             VM
6705           1            0.000004746        0.918525014                0.079101380             VM
6706          3           0.000001865          0.199820000                0.020822212             FX
========================================================================
