<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
2           1            0.000000817        0.158148626                0.000250196             VM
28           1            0.000000863        0.167003445                0.000264205             VM
25           1            0.000000786        0.152047282                0.000240544             VM
753           1            0.000001519        0.294006940                0.000465129             VM
734          3           0.000002407          0.264830000                0.000495903             FX
36           1            0.000001412        0.273355423                0.000432457             VM
23           1            0.000000875        0.169257055                0.000267770             VM
40           1            0.000001960        0.379255971                0.000599995             VM
38           1            0.000002010        0.388922238                0.000615288             VM
26           1            0.000000857        0.165863034                0.000262401             VM
732          3           0.000002157          0.234790000                0.000441333             FX
731          2           0.000001703          0.360760000                0.000558817             FX
37           1            0.000002257        0.436733769                0.000690927             VM
30           1            0.000000760        0.147135389                0.000232773             VM
733          2           0.000001550          0.324020000                0.000503415             FX
751           1            0.000001790        0.346407835                0.000548028             VM
34           1            0.000000728        0.140976591                0.000223030             VM
754           1            0.000001717        0.332242303                0.000525618             VM
10           1            0.000000656        0.127038218                0.000200979             VM
735           1            0.000002105        0.407361978                0.000644460             VM
39           1            0.000001751        0.338956549                0.000536240             VM
752           1            0.000002109        0.408162713                0.000645727             VM
35           1            0.000001087        0.210417268                0.000332887             VM
755           1            0.000001555        0.301038528                0.000476253             VM
1954           1            0.000062740        12.142462404                0.019209769             VM
1949           1            0.000063353        12.261012891                0.019397320             VM
1953           1            0.000062625        12.120250183                0.019174629             VM
1955           1            0.000062379        12.072550214                0.019099166             VM
1958           1            0.000062338        12.064732846                0.019086798             VM
1960           1            0.000062100        12.018563191                0.019013756             VM
1957           1            0.000062327        12.062415940                0.019083133             VM
1952           1            0.000062773        12.148851863                0.019219877             VM
1951           1            0.000062713        12.137207838                0.019201456             VM
1948           1            0.000061729        11.946730868                0.018900115             VM
1962           1            0.000062123        12.023053850                0.019020861             VM
1956           1            0.000062834        12.160544217                0.019238375             VM
1961           1            0.000062439        12.084260490                0.019117692             VM
1959           1            0.000062516        12.099082249                0.019141140             VM
1950           1            0.000063299        12.250598026                0.019380843             VM
1963          3           0.000007577          0.885260000                0.001622969             FX
========================================================================
015_T46_C5_D140_VM3.txt	 3	 0.300937700226603	 17.386367	 0.000986	 190.002134
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
26           1            0.000000857        0.165863034                0.000262401             VM
27           1            0.000000772        0.149502244                0.000236517             VM
28           1            0.000000863        0.167003445                0.000264205             VM
30           1            0.000000760        0.147135389                0.000232773             VM
25           1            0.000000786        0.152047282                0.000240544             VM
732          3           0.000002157          0.234790000                0.000441333             FX
23           1            0.000000875        0.169257055                0.000267770             VM
734          3           0.000002407          0.264830000                0.000495903             FX
733          2           0.000001550          0.324020000                0.000503415             FX
9           1            0.000000802        0.155261712                0.000245629             VM
1           1            0.000001076        0.208326039                0.000329579             VM
33           1            0.000000741        0.143450612                0.000226944             VM
2           1            0.000000817        0.158148626                0.000250196             VM
24           1            0.000001003        0.194086692                0.000307051             VM
731          2           0.000001703          0.360760000                0.000558817             FX
753           1            0.000001519        0.294006940                0.000465129             VM
37           1            0.000002257        0.436733769                0.000690927             VM
10           1            0.000000656        0.127038218                0.000200979             VM
35           1            0.000001087        0.210417268                0.000332887             VM
752           1            0.000002109        0.408162713                0.000645727             VM
40           1            0.000001960        0.379255971                0.000599995             VM
735           1            0.000002105        0.407361978                0.000644460             VM
755           1            0.000001555        0.301038528                0.000476253             VM
39           1            0.000001751        0.338956549                0.000536240             VM
29           1            0.000000750        0.145198227                0.000229708             VM
38           1            0.000002010        0.388922238                0.000615288             VM
36           1            0.000001412        0.273355423                0.000432457             VM
34           1            0.000000728        0.140976591                0.000223030             VM
754           1            0.000001717        0.332242303                0.000525618             VM
751           1            0.000001790        0.346407835                0.000548028             VM
1958           1            0.000062338        12.064732846                0.019086798             VM
1962           1            0.000062123        12.023053850                0.019020861             VM
1953           1            0.000062625        12.120250183                0.019174629             VM
1952           1            0.000062773        12.148851863                0.019219877             VM
1960           1            0.000062100        12.018563191                0.019013756             VM
1948           1            0.000061729        11.946730868                0.018900115             VM
1955           1            0.000062379        12.072550214                0.019099166             VM
1959           1            0.000062516        12.099082249                0.019141140             VM
1949           1            0.000063353        12.261012891                0.019397320             VM
1957           1            0.000062327        12.062415940                0.019083133             VM
1961           1            0.000062439        12.084260490                0.019117692             VM
1950           1            0.000063299        12.250598026                0.019380843             VM
1956           1            0.000062834        12.160544217                0.019238375             VM
1951           1            0.000062713        12.137207838                0.019201456             VM
1954           1            0.000062740        12.142462404                0.019209769             VM
1963          3           0.000007577          0.885260000                0.001622969             FX
========================================================================
015_T46_C5_D140_VM3.txt	 4	 0.300937700226603	 17.614507	 0.000986	 190.002134
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
29           1            0.000000750        0.145198227                0.000229708             VM
30           1            0.000000760        0.147135389                0.000232773             VM
28           1            0.000000863        0.167003445                0.000264205             VM
26           1            0.000000857        0.165863034                0.000262401             VM
9           1            0.000000802        0.155261712                0.000245629             VM
34           1            0.000000728        0.140976591                0.000223030             VM
35           1            0.000001087        0.210417268                0.000332887             VM
755           1            0.000001555        0.301038528                0.000476253             VM
23           1            0.000000875        0.169257055                0.000267770             VM
27           1            0.000000772        0.149502244                0.000236517             VM
24           1            0.000001003        0.194086692                0.000307051             VM
1           1            0.000001076        0.208326039                0.000329579             VM
752           1            0.000002109        0.408162713                0.000645727             VM
731          2           0.000001703          0.360760000                0.000558817             FX
751           1            0.000001790        0.346407835                0.000548028             VM
733          2           0.000001550          0.324020000                0.000503415             FX
734          3           0.000002407          0.264830000                0.000495903             FX
36           1            0.000001412        0.273355423                0.000432457             VM
10           1            0.000000656        0.127038218                0.000200979             VM
38           1            0.000002010        0.388922238                0.000615288             VM
33           1            0.000000741        0.143450612                0.000226944             VM
25           1            0.000000786        0.152047282                0.000240544             VM
40           1            0.000001960        0.379255971                0.000599995             VM
754           1            0.000001717        0.332242303                0.000525618             VM
732          3           0.000002157          0.234790000                0.000441333             FX
39           1            0.000001751        0.338956549                0.000536240             VM
2           1            0.000000817        0.158148626                0.000250196             VM
753           1            0.000001519        0.294006940                0.000465129             VM
37           1            0.000002257        0.436733769                0.000690927             VM
735           1            0.000002105        0.407361978                0.000644460             VM
1950           1            0.000063299        12.250598026                0.019380843             VM
1959           1            0.000062516        12.099082249                0.019141140             VM
1956           1            0.000062834        12.160544217                0.019238375             VM
1953           1            0.000062625        12.120250183                0.019174629             VM
1949           1            0.000063353        12.261012891                0.019397320             VM
1962           1            0.000062123        12.023053850                0.019020861             VM
1951           1            0.000062713        12.137207838                0.019201456             VM
1960           1            0.000062100        12.018563191                0.019013756             VM
1957           1            0.000062327        12.062415940                0.019083133             VM
1952           1            0.000062773        12.148851863                0.019219877             VM
1955           1            0.000062379        12.072550214                0.019099166             VM
1948           1            0.000061729        11.946730868                0.018900115             VM
1961           1            0.000062439        12.084260490                0.019117692             VM
1958           1            0.000062338        12.064732846                0.019086798             VM
1954           1            0.000062740        12.142462404                0.019209769             VM
1963          3           0.000007577          0.885260000                0.001622969             FX
========================================================================
015_T46_C5_D140_VM3.txt	 5	 0.300937700226603	 17.667823	 0.000986	 190.002134
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1           1            0.000001076        0.208326039                0.000329579             VM
2           1            0.000000817        0.158148626                0.000250196             VM
24           1            0.000001003        0.194086692                0.000307051             VM
26           1            0.000000857        0.165863034                0.000262401             VM
27           1            0.000000772        0.149502244                0.000236517             VM
34           1            0.000000728        0.140976591                0.000223030             VM
23           1            0.000000875        0.169257055                0.000267770             VM
28           1            0.000000863        0.167003445                0.000264205             VM
754           1            0.000001717        0.332242303                0.000525618             VM
37           1            0.000002257        0.436733769                0.000690927             VM
734          3           0.000002407          0.264830000                0.000495903             FX
733          2           0.000001550          0.324020000                0.000503415             FX
35           1            0.000001087        0.210417268                0.000332887             VM
33           1            0.000000741        0.143450612                0.000226944             VM
36           1            0.000001412        0.273355423                0.000432457             VM
753           1            0.000001519        0.294006940                0.000465129             VM
9           1            0.000000802        0.155261712                0.000245629             VM
38           1            0.000002010        0.388922238                0.000615288             VM
40           1            0.000001960        0.379255971                0.000599995             VM
731          2           0.000001703          0.360760000                0.000558817             FX
25           1            0.000000786        0.152047282                0.000240544             VM
10           1            0.000000656        0.127038218                0.000200979             VM
732          3           0.000002157          0.234790000                0.000441333             FX
30           1            0.000000760        0.147135389                0.000232773             VM
39           1            0.000001751        0.338956549                0.000536240             VM
755           1            0.000001555        0.301038528                0.000476253             VM
29           1            0.000000750        0.145198227                0.000229708             VM
751           1            0.000001790        0.346407835                0.000548028             VM
735           1            0.000002105        0.407361978                0.000644460             VM
752           1            0.000002109        0.408162713                0.000645727             VM
1950           1            0.000063299        12.250598026                0.019380843             VM
1962           1            0.000062123        12.023053850                0.019020861             VM
1955           1            0.000062379        12.072550214                0.019099166             VM
1953           1            0.000062625        12.120250183                0.019174629             VM
1951           1            0.000062713        12.137207838                0.019201456             VM
1957           1            0.000062327        12.062415940                0.019083133             VM
1961           1            0.000062439        12.084260490                0.019117692             VM
1954           1            0.000062740        12.142462404                0.019209769             VM
1959           1            0.000062516        12.099082249                0.019141140             VM
1960           1            0.000062100        12.018563191                0.019013756             VM
1948           1            0.000061729        11.946730868                0.018900115             VM
1949           1            0.000063353        12.261012891                0.019397320             VM
1952           1            0.000062773        12.148851863                0.019219877             VM
1958           1            0.000062338        12.064732846                0.019086798             VM
1956           1            0.000062834        12.160544217                0.019238375             VM
1963          3           0.000007577          0.885260000                0.001622969             FX
========================================================================
015_T46_C5_D140_VM3.txt	 6	 0.300937700226603	 17.514255	 0.000986	 190.002134
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
24           1            0.000001003        0.194086692                0.000307051             VM
2           1            0.000000817        0.158148626                0.000250196             VM
1           1            0.000001076        0.208326039                0.000329579             VM
27           1            0.000000772        0.149502244                0.000236517             VM
34           1            0.000000728        0.140976591                0.000223030             VM
28           1            0.000000863        0.167003445                0.000264205             VM
35           1            0.000001087        0.210417268                0.000332887             VM
754           1            0.000001717        0.332242303                0.000525618             VM
731          2           0.000001703          0.360760000                0.000558817             FX
9           1            0.000000802        0.155261712                0.000245629             VM
23           1            0.000000875        0.169257055                0.000267770             VM
33           1            0.000000741        0.143450612                0.000226944             VM
26           1            0.000000857        0.165863034                0.000262401             VM
30           1            0.000000760        0.147135389                0.000232773             VM
10           1            0.000000656        0.127038218                0.000200979             VM
734          3           0.000002407          0.264830000                0.000495903             FX
40           1            0.000001960        0.379255971                0.000599995             VM
733          2           0.000001550          0.324020000                0.000503415             FX
25           1            0.000000786        0.152047282                0.000240544             VM
753           1            0.000001519        0.294006940                0.000465129             VM
735           1            0.000002105        0.407361978                0.000644460             VM
38           1            0.000002010        0.388922238                0.000615288             VM
39           1            0.000001751        0.338956549                0.000536240             VM
755           1            0.000001555        0.301038528                0.000476253             VM
29           1            0.000000750        0.145198227                0.000229708             VM
732          3           0.000002157          0.234790000                0.000441333             FX
36           1            0.000001412        0.273355423                0.000432457             VM
37           1            0.000002257        0.436733769                0.000690927             VM
752           1            0.000002109        0.408162713                0.000645727             VM
751           1            0.000001790        0.346407835                0.000548028             VM
1948           1            0.000061729        11.946730868                0.018900115             VM
1959           1            0.000062516        12.099082249                0.019141140             VM
1952           1            0.000062773        12.148851863                0.019219877             VM
1956           1            0.000062834        12.160544217                0.019238375             VM
1951           1            0.000062713        12.137207838                0.019201456             VM
1958           1            0.000062338        12.064732846                0.019086798             VM
1957           1            0.000062327        12.062415940                0.019083133             VM
1961           1            0.000062439        12.084260490                0.019117692             VM
1949           1            0.000063353        12.261012891                0.019397320             VM
1954           1            0.000062740        12.142462404                0.019209769             VM
1953           1            0.000062625        12.120250183                0.019174629             VM
1950           1            0.000063299        12.250598026                0.019380843             VM
1955           1            0.000062379        12.072550214                0.019099166             VM
1960           1            0.000062100        12.018563191                0.019013756             VM
1962           1            0.000062123        12.023053850                0.019020861             VM
1963          3           0.000007577          0.885260000                0.001622969             FX
========================================================================
015_T46_C5_D140_VM3.txt	 7	 0.300937700226603	 17.878203	 0.000986	 190.002134
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
25           1            0.000000786        0.152047282                0.000240544             VM
23           1            0.000000875        0.169257055                0.000267770             VM
1           1            0.000001076        0.208326039                0.000329579             VM
33           1            0.000000741        0.143450612                0.000226944             VM
24           1            0.000001003        0.194086692                0.000307051             VM
2           1            0.000000817        0.158148626                0.000250196             VM
753           1            0.000001519        0.294006940                0.000465129             VM
40           1            0.000001960        0.379255971                0.000599995             VM
731          2           0.000001703          0.360760000                0.000558817             FX
26           1            0.000000857        0.165863034                0.000262401             VM
732          3           0.000002157          0.234790000                0.000441333             FX
29           1            0.000000750        0.145198227                0.000229708             VM
36           1            0.000001412        0.273355423                0.000432457             VM
733          2           0.000001550          0.324020000                0.000503415             FX
9           1            0.000000802        0.155261712                0.000245629             VM
27           1            0.000000772        0.149502244                0.000236517             VM
30           1            0.000000760        0.147135389                0.000232773             VM
35           1            0.000001087        0.210417268                0.000332887             VM
752           1            0.000002109        0.408162713                0.000645727             VM
755           1            0.000001555        0.301038528                0.000476253             VM
38           1            0.000002010        0.388922238                0.000615288             VM
34           1            0.000000728        0.140976591                0.000223030             VM
28           1            0.000000863        0.167003445                0.000264205             VM
37           1            0.000002257        0.436733769                0.000690927             VM
754           1            0.000001717        0.332242303                0.000525618             VM
751           1            0.000001790        0.346407835                0.000548028             VM
735           1            0.000002105        0.407361978                0.000644460             VM
734          3           0.000002407          0.264830000                0.000495903             FX
10           1            0.000000656        0.127038218                0.000200979             VM
39           1            0.000001751        0.338956549                0.000536240             VM
1959           1            0.000062516        12.099082249                0.019141140             VM
1960           1            0.000062100        12.018563191                0.019013756             VM
1948           1            0.000061729        11.946730868                0.018900115             VM
1961           1            0.000062439        12.084260490                0.019117692             VM
1949           1            0.000063353        12.261012891                0.019397320             VM
1950           1            0.000063299        12.250598026                0.019380843             VM
1955           1            0.000062379        12.072550214                0.019099166             VM
1954           1            0.000062740        12.142462404                0.019209769             VM
1957           1            0.000062327        12.062415940                0.019083133             VM
1958           1            0.000062338        12.064732846                0.019086798             VM
1951           1            0.000062713        12.137207838                0.019201456             VM
1953           1            0.000062625        12.120250183                0.019174629             VM
1962           1            0.000062123        12.023053850                0.019020861             VM
1956           1            0.000062834        12.160544217                0.019238375             VM
1952           1            0.000062773        12.148851863                0.019219877             VM
1963          3           0.000007577          0.885260000                0.001622969             FX
========================================================================
015_T46_C5_D140_VM3.txt	 8	 0.300937700226603	 17.145955	 0.000986	 190.002134
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
24           1            0.000001003        0.194086692                0.000307051             VM
33           1            0.000000741        0.143450612                0.000226944             VM
27           1            0.000000772        0.149502244                0.000236517             VM
25           1            0.000000786        0.152047282                0.000240544             VM
1           1            0.000001076        0.208326039                0.000329579             VM
732          3           0.000002157          0.234790000                0.000441333             FX
30           1            0.000000760        0.147135389                0.000232773             VM
29           1            0.000000750        0.145198227                0.000229708             VM
731          2           0.000001703          0.360760000                0.000558817             FX
23           1            0.000000875        0.169257055                0.000267770             VM
2           1            0.000000817        0.158148626                0.000250196             VM
36           1            0.000001412        0.273355423                0.000432457             VM
37           1            0.000002257        0.436733769                0.000690927             VM
26           1            0.000000857        0.165863034                0.000262401             VM
10           1            0.000000656        0.127038218                0.000200979             VM
733          2           0.000001550          0.324020000                0.000503415             FX
9           1            0.000000802        0.155261712                0.000245629             VM
35           1            0.000001087        0.210417268                0.000332887             VM
753           1            0.000001519        0.294006940                0.000465129             VM
752           1            0.000002109        0.408162713                0.000645727             VM
734          3           0.000002407          0.264830000                0.000495903             FX
39           1            0.000001751        0.338956549                0.000536240             VM
34           1            0.000000728        0.140976591                0.000223030             VM
40           1            0.000001960        0.379255971                0.000599995             VM
751           1            0.000001790        0.346407835                0.000548028             VM
38           1            0.000002010        0.388922238                0.000615288             VM
754           1            0.000001717        0.332242303                0.000525618             VM
755           1            0.000001555        0.301038528                0.000476253             VM
28           1            0.000000863        0.167003445                0.000264205             VM
735           1            0.000002105        0.407361978                0.000644460             VM
1959           1            0.000062516        12.099082249                0.019141140             VM
1957           1            0.000062327        12.062415940                0.019083133             VM
1953           1            0.000062625        12.120250183                0.019174629             VM
1958           1            0.000062338        12.064732846                0.019086798             VM
1951           1            0.000062713        12.137207838                0.019201456             VM
1948           1            0.000061729        11.946730868                0.018900115             VM
1954           1            0.000062740        12.142462404                0.019209769             VM
1962           1            0.000062123        12.023053850                0.019020861             VM
1960           1            0.000062100        12.018563191                0.019013756             VM
1955           1            0.000062379        12.072550214                0.019099166             VM
1956           1            0.000062834        12.160544217                0.019238375             VM
1952           1            0.000062773        12.148851863                0.019219877             VM
1949           1            0.000063353        12.261012891                0.019397320             VM
1961           1            0.000062439        12.084260490                0.019117692             VM
1950           1            0.000063299        12.250598026                0.019380843             VM
1963          3           0.000007577          0.885260000                0.001622969             FX
========================================================================
015_T46_C5_D140_VM3.txt	 9	 0.300937700226603	 17.452085	 0.000986	 190.002134
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
24           1            0.000001003        0.194086692                0.000307051             VM
2           1            0.000000817        0.158148626                0.000250196             VM
731          2           0.000001703          0.360760000                0.000558817             FX
30           1            0.000000760        0.147135389                0.000232773             VM
1           1            0.000001076        0.208326039                0.000329579             VM
23           1            0.000000875        0.169257055                0.000267770             VM
25           1            0.000000786        0.152047282                0.000240544             VM
35           1            0.000001087        0.210417268                0.000332887             VM
33           1            0.000000741        0.143450612                0.000226944             VM
732          3           0.000002157          0.234790000                0.000441333             FX
753           1            0.000001519        0.294006940                0.000465129             VM
755           1            0.000001555        0.301038528                0.000476253             VM
27           1            0.000000772        0.149502244                0.000236517             VM
37           1            0.000002257        0.436733769                0.000690927             VM
9           1            0.000000802        0.155261712                0.000245629             VM
34           1            0.000000728        0.140976591                0.000223030             VM
26           1            0.000000857        0.165863034                0.000262401             VM
733          2           0.000001550          0.324020000                0.000503415             FX
752           1            0.000002109        0.408162713                0.000645727             VM
734          3           0.000002407          0.264830000                0.000495903             FX
28           1            0.000000863        0.167003445                0.000264205             VM
40           1            0.000001960        0.379255971                0.000599995             VM
29           1            0.000000750        0.145198227                0.000229708             VM
10           1            0.000000656        0.127038218                0.000200979             VM
36           1            0.000001412        0.273355423                0.000432457             VM
754           1            0.000001717        0.332242303                0.000525618             VM
38           1            0.000002010        0.388922238                0.000615288             VM
751           1            0.000001790        0.346407835                0.000548028             VM
39           1            0.000001751        0.338956549                0.000536240             VM
735           1            0.000002105        0.407361978                0.000644460             VM
1957           1            0.000062327        12.062415940                0.019083133             VM
1961           1            0.000062439        12.084260490                0.019117692             VM
1960           1            0.000062100        12.018563191                0.019013756             VM
1956           1            0.000062834        12.160544217                0.019238375             VM
1948           1            0.000061729        11.946730868                0.018900115             VM
1955           1            0.000062379        12.072550214                0.019099166             VM
1962           1            0.000062123        12.023053850                0.019020861             VM
1949           1            0.000063353        12.261012891                0.019397320             VM
1954           1            0.000062740        12.142462404                0.019209769             VM
1959           1            0.000062516        12.099082249                0.019141140             VM
1958           1            0.000062338        12.064732846                0.019086798             VM
1953           1            0.000062625        12.120250183                0.019174629             VM
1950           1            0.000063299        12.250598026                0.019380843             VM
1952           1            0.000062773        12.148851863                0.019219877             VM
1951           1            0.000062713        12.137207838                0.019201456             VM
1963          3           0.000007577          0.885260000                0.001622969             FX
========================================================================
015_T46_C5_D140_VM3.txt	 10	 0.300937700226603	 17.738595	 0.000986	 190.002134
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1           1            0.000001076        0.208326039                0.000329579             VM
29           1            0.000000750        0.145198227                0.000229708             VM
24           1            0.000001003        0.194086692                0.000307051             VM
27           1            0.000000772        0.149502244                0.000236517             VM
34           1            0.000000728        0.140976591                0.000223030             VM
751           1            0.000001790        0.346407835                0.000548028             VM
734          3           0.000002407          0.264830000                0.000495903             FX
23           1            0.000000875        0.169257055                0.000267770             VM
9           1            0.000000802        0.155261712                0.000245629             VM
33           1            0.000000741        0.143450612                0.000226944             VM
38           1            0.000002010        0.388922238                0.000615288             VM
26           1            0.000000857        0.165863034                0.000262401             VM
30           1            0.000000760        0.147135389                0.000232773             VM
36           1            0.000001412        0.273355423                0.000432457             VM
2           1            0.000000817        0.158148626                0.000250196             VM
753           1            0.000001519        0.294006940                0.000465129             VM
731          2           0.000001703          0.360760000                0.000558817             FX
35           1            0.000001087        0.210417268                0.000332887             VM
10           1            0.000000656        0.127038218                0.000200979             VM
40           1            0.000001960        0.379255971                0.000599995             VM
752           1            0.000002109        0.408162713                0.000645727             VM
25           1            0.000000786        0.152047282                0.000240544             VM
28           1            0.000000863        0.167003445                0.000264205             VM
754           1            0.000001717        0.332242303                0.000525618             VM
755           1            0.000001555        0.301038528                0.000476253             VM
37           1            0.000002257        0.436733769                0.000690927             VM
733          2           0.000001550          0.324020000                0.000503415             FX
735           1            0.000002105        0.407361978                0.000644460             VM
732          3           0.000002157          0.234790000                0.000441333             FX
39           1            0.000001751        0.338956549                0.000536240             VM
1962           1            0.000062123        12.023053850                0.019020861             VM
1950           1            0.000063299        12.250598026                0.019380843             VM
1956           1            0.000062834        12.160544217                0.019238375             VM
1960           1            0.000062100        12.018563191                0.019013756             VM
1955           1            0.000062379        12.072550214                0.019099166             VM
1954           1            0.000062740        12.142462404                0.019209769             VM
1948           1            0.000061729        11.946730868                0.018900115             VM
1961           1            0.000062439        12.084260490                0.019117692             VM
1949           1            0.000063353        12.261012891                0.019397320             VM
1951           1            0.000062713        12.137207838                0.019201456             VM
1952           1            0.000062773        12.148851863                0.019219877             VM
1957           1            0.000062327        12.062415940                0.019083133             VM
1958           1            0.000062338        12.064732846                0.019086798             VM
1959           1            0.000062516        12.099082249                0.019141140             VM
1953           1            0.000062625        12.120250183                0.019174629             VM
1963          3           0.000007577          0.885260000                0.001622969             FX
========================================================================
