<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D140_VM3.txt	 1	 0.012491183857756	 18.301169	 0.000288	 94.012643
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
28	 5	 0.000000074	 0.003505665	 0.000009723  VM
39	 5	 0.000000224	 0.010534542	 0.000029217  VM
33	 5	 0.000000082	 0.003837726	 0.000010644  VM
23	 1	 0.000002253	 0.985340000	 0.000000000  FX
752	 1	 0.000001721	 0.730180000	 0.000000000  FX
753	 5	 0.000000194	 0.009131689	 0.000025326  VM
751	 1	 0.000001455	 0.602560000	 0.000000000  FX
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
755	 2	 0.000001830	 0.391120000	 0.000000000  FX
735	 5	 0.000000269	 0.012654884	 0.000035097  VM
36	 5	 0.000000181	 0.008506475	 0.000023592  VM
40	 1	 0.000001686	 0.713080000	 0.000000000  FX
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
38	 1	 0.000001626	 0.684290000	 0.000000000  FX
1962	 5	 0.000007815	 0.367772222	 0.001019990  VM
1948	 1	 0.000044854	 21.433724567	 0.000000000  FX
1955	 5	 0.000007812	 0.367615909	 0.001019556  VM
1950	 5	 0.000007816	 0.367799271	 0.001020065  VM
1960	 5	 0.000007813	 0.367679394	 0.001019732  VM
1953	 5	 0.000007812	 0.367636627	 0.001019614  VM
1957	 5	 0.000007812	 0.367614210	 0.001019551  VM
1959	 5	 0.000007813	 0.367670503	 0.001019707  VM
1954	 5	 0.000007822	 0.368091236	 0.001020874  VM
1956	 1	 0.000057025	 27.276134567	 0.000000000  FX
1949	 5	 0.000007822	 0.368079214	 0.001020841  VM
1952	 5	 0.000007819	 0.367960193	 0.001020511  VM
1951	 5	 0.000007818	 0.367891015	 0.001020319  VM
1961	 1	 0.000053600	 25.632004567	 0.000000000  FX
1958	 5	 0.000007815	 0.367750507	 0.001019929  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 5	 0.009444590690625	 18.766941	 0.000430	 173.037783
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1	 1	 0.000001260	 0.509000000	 0.000000000  FX
24	 1	 0.000001296	 0.526160000	 0.000000000  FX
9	 5	 0.000000075	 0.003518946	 0.000009760  VM
35	 5	 0.000000079	 0.003735187	 0.000010359  VM
755	 1	 0.000001356	 0.554870000	 0.000000000  FX
34	 5	 0.000000077	 0.003633876	 0.000010078  VM
754	 1	 0.000001436	 0.593360000	 0.000000000  FX
2	 1	 0.000002000	 0.863950000	 0.000000000  FX
36	 5	 0.000000181	 0.008506475	 0.000023592  VM
28	 1	 0.000002405	 1.058390000	 0.000000000  FX
33	 5	 0.000000082	 0.003837726	 0.000010644  VM
30	 5	 0.000000086	 0.004044070	 0.000011216  VM
10	 5	 0.000000074	 0.003494021	 0.000009690  VM
731	 5	 0.000000254	 0.011975722	 0.000033214  VM
753	 5	 0.000000194	 0.009131689	 0.000025326  VM
26	 5	 0.000000079	 0.003737246	 0.000010365  VM
25	 1	 0.000002443	 1.076800000	 0.000000000  FX
27	 1	 0.000002040	 0.882980000	 0.000000000  FX
37	 1	 0.000001954	 0.841750000	 0.000000000  FX
735	 5	 0.000000269	 0.012654884	 0.000035097  VM
39	 5	 0.000000224	 0.010534542	 0.000029217  VM
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
23	 5	 0.000000079	 0.003707111	 0.000010281  VM
752	 1	 0.000001721	 0.730180000	 0.000000000  FX
29	 1	 0.000001898	 0.814900000	 0.000000000  FX
40	 5	 0.000000250	 0.011766489	 0.000032634  VM
751	 1	 0.000001455	 0.602560000	 0.000000000  FX
732	 1	 0.000001511	 0.629450000	 0.000000000  FX
38	 1	 0.000001626	 0.684290000	 0.000000000  FX
1958	 1	 0.000052478	 25.093274567	 0.000000000  FX
1959	 1	 0.000054253	 25.945624567	 0.000000000  FX
1949	 5	 0.000007822	 0.368079214	 0.001020841  VM
1955	 5	 0.000007812	 0.367615909	 0.001019556  VM
1950	 5	 0.000007816	 0.367799271	 0.001020065  VM
1954	 1	 0.000056254	 26.905764567	 0.000000000  FX
1952	 5	 0.000007819	 0.367960193	 0.001020511  VM
1956	 5	 0.000007817	 0.367842517	 0.001020185  VM
1962	 5	 0.000007815	 0.367772222	 0.001019990  VM
1957	 5	 0.000007812	 0.367614210	 0.001019551  VM
1960	 1	 0.000050671	 24.226024567	 0.000000000  FX
1951	 1	 0.000055857	 26.715114567	 0.000000000  FX
1953	 1	 0.000055151	 26.376364567	 0.000000000  FX
1948	 5	 0.000007837	 0.368800798	 0.001022842  VM
1961	 5	 0.000007812	 0.367623505	 0.001019577  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 6	 0.011482067726724	 18.218584	 0.000329	 116.866956
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
24	 1	 0.000001296	 0.526160000	 0.000000000  FX
35	 5	 0.000000079	 0.003735187	 0.000010359  VM
2	 1	 0.000002000	 0.863950000	 0.000000000  FX
9	 5	 0.000000075	 0.003518946	 0.000009760  VM
25	 1	 0.000002443	 1.076800000	 0.000000000  FX
30	 5	 0.000000086	 0.004044070	 0.000011216  VM
23	 1	 0.000002253	 0.985340000	 0.000000000  FX
27	 5	 0.000000078	 0.003666387	 0.000010168  VM
1	 5	 0.000000134	 0.006288333	 0.000017440  VM
752	 1	 0.000001721	 0.730180000	 0.000000000  FX
33	 1	 0.000001661	 0.701080000	 0.000000000  FX
36	 5	 0.000000181	 0.008506475	 0.000023592  VM
34	 1	 0.000001562	 0.653760000	 0.000000000  FX
37	 1	 0.000001954	 0.841750000	 0.000000000  FX
732	 5	 0.000000288	 0.013570618	 0.000037637  VM
28	 1	 0.000002405	 1.058390000	 0.000000000  FX
755	 2	 0.000001830	 0.391120000	 0.000000000  FX
731	 5	 0.000000254	 0.011975722	 0.000033214  VM
10	 5	 0.000000074	 0.003494021	 0.000009690  VM
29	 1	 0.000001898	 0.814900000	 0.000000000  FX
751	 1	 0.000001455	 0.602560000	 0.000000000  FX
753	 2	 0.000001719	 0.364570000	 0.000000000  FX
38	 1	 0.000001626	 0.684290000	 0.000000000  FX
40	 1	 0.000001686	 0.713080000	 0.000000000  FX
26	 1	 0.000002962	 1.325730000	 0.000000000  FX
733	 5	 0.000000258	 0.012152296	 0.000033704  VM
754	 5	 0.000000219	 0.010311928	 0.000028599  VM
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
735	 5	 0.000000269	 0.012654884	 0.000035097  VM
39	 1	 0.000001560	 0.652970000	 0.000000000  FX
1948	 1	 0.000044854	 21.433724567	 0.000000000  FX
1962	 5	 0.000007815	 0.367772222	 0.001019990  VM
1957	 1	 0.000052568	 25.136774567	 0.000000000  FX
1959	 5	 0.000007813	 0.367670503	 0.001019707  VM
1960	 1	 0.000050671	 24.226024567	 0.000000000  FX
1958	 5	 0.000007815	 0.367750507	 0.001019929  VM
1951	 5	 0.000007818	 0.367891015	 0.001020319  VM
1961	 1	 0.000053600	 25.632004567	 0.000000000  FX
1954	 5	 0.000007822	 0.368091236	 0.001020874  VM
1955	 5	 0.000007812	 0.367615909	 0.001019556  VM
1953	 5	 0.000007812	 0.367636627	 0.001019614  VM
1952	 5	 0.000007819	 0.367960193	 0.001020511  VM
1950	 5	 0.000007816	 0.367799271	 0.001020065  VM
1956	 5	 0.000007817	 0.367842517	 0.001020185  VM
1949	 5	 0.000007822	 0.368079214	 0.001020841  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 7	 0.008407480772694	 19.072248	 0.000474	 196.966163
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
33	 5	 0.000000082	 0.003837726	 0.000010644  VM
27	 1	 0.000002040	 0.882980000	 0.000000000  FX
29	 5	 0.000000076	 0.003559814	 0.000009873  VM
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
30	 1	 0.000002724	 1.211320000	 0.000000000  FX
2	 1	 0.000002000	 0.863950000	 0.000000000  FX
24	 5	 0.000000086	 0.004064855	 0.000011274  VM
26	 5	 0.000000079	 0.003737246	 0.000010365  VM
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
1	 5	 0.000000134	 0.006288333	 0.000017440  VM
751	 1	 0.000001455	 0.602560000	 0.000000000  FX
752	 5	 0.000000270	 0.012683954	 0.000035178  VM
9	 2	 0.000002062	 0.446770000	 0.000000000  FX
25	 1	 0.000002443	 1.076800000	 0.000000000  FX
36	 5	 0.000000181	 0.008506475	 0.000023592  VM
35	 5	 0.000000079	 0.003735187	 0.000010359  VM
28	 1	 0.000002405	 1.058390000	 0.000000000  FX
735	 5	 0.000000269	 0.012654884	 0.000035097  VM
37	 1	 0.000001954	 0.841750000	 0.000000000  FX
753	 1	 0.000001332	 0.543360000	 0.000000000  FX
34	 5	 0.000000077	 0.003633876	 0.000010078  VM
732	 5	 0.000000288	 0.013570618	 0.000037637  VM
755	 5	 0.000000199	 0.009350775	 0.000025934  VM
754	 1	 0.000001436	 0.593360000	 0.000000000  FX
23	 1	 0.000002253	 0.985340000	 0.000000000  FX
38	 1	 0.000001626	 0.684290000	 0.000000000  FX
40	 1	 0.000001686	 0.713080000	 0.000000000  FX
10	 5	 0.000000074	 0.003494021	 0.000009690  VM
39	 1	 0.000001560	 0.652970000	 0.000000000  FX
1956	 5	 0.000007817	 0.367842517	 0.001020185  VM
1962	 5	 0.000007815	 0.367772222	 0.001019990  VM
1950	 5	 0.000007816	 0.367799271	 0.001020065  VM
1961	 1	 0.000053600	 25.632004567	 0.000000000  FX
1959	 5	 0.000007813	 0.367670503	 0.001019707  VM
1953	 5	 0.000007812	 0.367636627	 0.001019614  VM
1957	 1	 0.000052568	 25.136774567	 0.000000000  FX
1951	 5	 0.000007818	 0.367891015	 0.001020319  VM
1954	 1	 0.000056254	 26.905764567	 0.000000000  FX
1958	 5	 0.000007815	 0.367750507	 0.001019929  VM
1948	 1	 0.000044854	 21.433724567	 0.000000000  FX
1952	 5	 0.000007819	 0.367960193	 0.001020511  VM
1955	 1	 0.000052980	 25.334324567	 0.000000000  FX
1960	 1	 0.000050671	 24.226024567	 0.000000000  FX
1949	 1	 0.000061193	 29.276444567	 0.000000000  FX
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 8	 0.009369963452481	 19.163018	 0.000437	 176.052535
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1	 1	 0.000001260	 0.509000000	 0.000000000  FX
28	 5	 0.000000074	 0.003505665	 0.000009723  VM
29	 1	 0.000001898	 0.814900000	 0.000000000  FX
24	 5	 0.000000086	 0.004064855	 0.000011274  VM
27	 1	 0.000002040	 0.882980000	 0.000000000  FX
25	 1	 0.000002443	 1.076800000	 0.000000000  FX
9	 1	 0.000001271	 0.513950000	 0.000000000  FX
2	 1	 0.000002000	 0.863950000	 0.000000000  FX
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
35	 5	 0.000000079	 0.003735187	 0.000010359  VM
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
33	 1	 0.000001661	 0.701080000	 0.000000000  FX
26	 5	 0.000000079	 0.003737246	 0.000010365  VM
36	 5	 0.000000181	 0.008506475	 0.000023592  VM
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
30	 1	 0.000002724	 1.211320000	 0.000000000  FX
732	 5	 0.000000288	 0.013570618	 0.000037637  VM
34	 1	 0.000001562	 0.653760000	 0.000000000  FX
37	 1	 0.000001954	 0.841750000	 0.000000000  FX
752	 1	 0.000001721	 0.730180000	 0.000000000  FX
10	 5	 0.000000074	 0.003494021	 0.000009690  VM
39	 1	 0.000001560	 0.652970000	 0.000000000  FX
753	 1	 0.000001332	 0.543360000	 0.000000000  FX
754	 1	 0.000001436	 0.593360000	 0.000000000  FX
23	 5	 0.000000079	 0.003707111	 0.000010281  VM
755	 1	 0.000001356	 0.554870000	 0.000000000  FX
40	 5	 0.000000250	 0.011766489	 0.000032634  VM
735	 1	 0.000003749	 1.703570000	 0.000000000  FX
38	 5	 0.000000256	 0.012055282	 0.000033434  VM
751	 1	 0.000001455	 0.602560000	 0.000000000  FX
1955	 1	 0.000052980	 25.334324567	 0.000000000  FX
1954	 5	 0.000007822	 0.368091236	 0.001020874  VM
1948	 1	 0.000044854	 21.433724567	 0.000000000  FX
1959	 5	 0.000007813	 0.367670503	 0.001019707  VM
1952	 1	 0.000056397	 26.974744567	 0.000000000  FX
1949	 5	 0.000007822	 0.368079214	 0.001020841  VM
1962	 5	 0.000007815	 0.367772222	 0.001019990  VM
1953	 1	 0.000055151	 26.376364567	 0.000000000  FX
1961	 5	 0.000007812	 0.367623505	 0.001019577  VM
1950	 1	 0.000062795	 30.045774567	 0.000000000  FX
1956	 5	 0.000007817	 0.367842517	 0.001020185  VM
1951	 5	 0.000007818	 0.367891015	 0.001020319  VM
1958	 5	 0.000007815	 0.367750507	 0.001019929  VM
1957	 5	 0.000007812	 0.367614210	 0.001019551  VM
1960	 1	 0.000050671	 24.226024567	 0.000000000  FX
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 9	 0.012424526039741	 18.126644	 0.000311	 88.845489
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
27	 5	 0.000000078	 0.003666387	 0.000010168  VM
24	 5	 0.000000086	 0.004064855	 0.000011274  VM
29	 1	 0.000001898	 0.814900000	 0.000000000  FX
2	 1	 0.000002000	 0.863950000	 0.000000000  FX
751	 1	 0.000001455	 0.602560000	 0.000000000  FX
23	 1	 0.000002253	 0.985340000	 0.000000000  FX
25	 5	 0.000000079	 0.003696464	 0.000010252  VM
734	 5	 0.000000230	 0.010818043	 0.000030003  VM
1	 2	 0.000002006	 0.433460000	 0.000000000  FX
26	 1	 0.000002962	 1.325730000	 0.000000000  FX
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
36	 1	 0.000001591	 0.667710000	 0.000000000  FX
30	 5	 0.000000086	 0.004044070	 0.000011216  VM
732	 1	 0.000001511	 0.629450000	 0.000000000  FX
37	 1	 0.000001954	 0.841750000	 0.000000000  FX
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
9	 5	 0.000000075	 0.003518946	 0.000009760  VM
28	 5	 0.000000074	 0.003505665	 0.000009723  VM
40	 5	 0.000000250	 0.011766489	 0.000032634  VM
735	 1	 0.000003749	 1.703570000	 0.000000000  FX
34	 1	 0.000001562	 0.653760000	 0.000000000  FX
754	 1	 0.000001436	 0.593360000	 0.000000000  FX
752	 1	 0.000001721	 0.730180000	 0.000000000  FX
33	 5	 0.000000082	 0.003837726	 0.000010644  VM
38	 1	 0.000001626	 0.684290000	 0.000000000  FX
753	 1	 0.000001332	 0.543360000	 0.000000000  FX
10	 5	 0.000000074	 0.003494021	 0.000009690  VM
35	 5	 0.000000079	 0.003735187	 0.000010359  VM
39	 5	 0.000000224	 0.010534542	 0.000029217  VM
755	 1	 0.000001356	 0.554870000	 0.000000000  FX
1960	 5	 0.000007813	 0.367679394	 0.001019732  VM
1961	 5	 0.000007812	 0.367623505	 0.001019577  VM
1949	 5	 0.000007822	 0.368079214	 0.001020841  VM
1953	 5	 0.000007812	 0.367636627	 0.001019614  VM
1948	 2	 0.000068996	 16.510924567	 0.000000000  FX
1957	 5	 0.000007812	 0.367614210	 0.001019551  VM
1958	 5	 0.000007815	 0.367750507	 0.001019929  VM
1962	 1	 0.000050678	 24.229404567	 0.000000000  FX
1951	 5	 0.000007818	 0.367891015	 0.001020319  VM
1954	 1	 0.000056254	 26.905764567	 0.000000000  FX
1955	 5	 0.000007812	 0.367615909	 0.001019556  VM
1959	 5	 0.000007813	 0.367670503	 0.001019707  VM
1956	 5	 0.000007817	 0.367842517	 0.001020185  VM
1950	 5	 0.000007816	 0.367799271	 0.001020065  VM
1952	 5	 0.000007819	 0.367960193	 0.001020511  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 10	 0.008449460710104	 18.836881	 0.000466	 193.460969
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
24	 5	 0.000000086	 0.004064855	 0.000011274  VM
2	 1	 0.000002000	 0.863950000	 0.000000000  FX
23	 1	 0.000002253	 0.985340000	 0.000000000  FX
27	 1	 0.000002040	 0.882980000	 0.000000000  FX
25	 5	 0.000000079	 0.003696464	 0.000010252  VM
9	 1	 0.000001271	 0.513950000	 0.000000000  FX
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
732	 5	 0.000000288	 0.013570618	 0.000037637  VM
34	 5	 0.000000077	 0.003633876	 0.000010078  VM
10	 5	 0.000000074	 0.003494021	 0.000009690  VM
1	 5	 0.000000134	 0.006288333	 0.000017440  VM
38	 5	 0.000000256	 0.012055282	 0.000033434  VM
29	 5	 0.000000076	 0.003559814	 0.000009873  VM
28	 5	 0.000000074	 0.003505665	 0.000009723  VM
36	 1	 0.000001591	 0.667710000	 0.000000000  FX
40	 1	 0.000001686	 0.713080000	 0.000000000  FX
37	 1	 0.000001954	 0.841750000	 0.000000000  FX
39	 5	 0.000000224	 0.010534542	 0.000029217  VM
30	 1	 0.000002724	 1.211320000	 0.000000000  FX
