<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
040_T121_C5_D340_VM3.txt	 1	 0.007569551253321	 471.788322	 0.003959	 1093.793811
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
732	 1	 0.000001414	 0.582510000	 0.000000000  FX
736	 5	 0.000000079	 0.003715135	 0.000001929  VM
758	 1	 0.000001450	 0.600080000	 0.000000000  FX
39	 1	 0.000001495	 0.621730000	 0.000000000  FX
25	 5	 0.000000078	 0.003682820	 0.000001912  VM
737	 2	 0.000002003	 0.432750000	 0.000000000  FX
29	 2	 0.000001957	 0.421570000	 0.000000000  FX
36	 2	 0.000002242	 0.490110000	 0.000000000  FX
34	 5	 0.000000080	 0.003779299	 0.000001962  VM
759	 5	 0.000000077	 0.003627597	 0.000001884  VM
731	 1	 0.000001770	 0.753680000	 0.000000000  FX
33	 2	 0.000002210	 0.482390000	 0.000000000  FX
38	 1	 0.000001777	 0.756920000	 0.000000000  FX
870	 5	 0.000000213	 0.010039232	 0.000005213  VM
37	 2	 0.000002426	 0.534340000	 0.000000000  FX
23	 2	 0.000002069	 0.448440000	 0.000000000  FX
2	 2	 0.000001850	 0.395960000	 0.000000000  FX
752	 1	 0.000001833	 0.783860000	 0.000000000  FX
751	 1	 0.000001520	 0.633660000	 0.000000000  FX
740	 2	 0.000001731	 0.367350000	 0.000000000  FX
760	 2	 0.000001751	 0.372180000	 0.000000000  FX
757	 1	 0.000001338	 0.546250000	 0.000000000  FX
754	 2	 0.000001847	 0.395380000	 0.000000000  FX
817	 1	 0.000001021	 0.394160000	 0.000000000  FX
10	 2	 0.000002351	 0.516200000	 0.000000000  FX
35	 2	 0.000002215	 0.483610000	 0.000000000  FX
26	 1	 0.000002787	 1.241900000	 0.000000000  FX
40	 2	 0.000002471	 0.544940000	 0.000000000  FX
734	 2	 0.000001579	 0.330860000	 0.000000000  FX
853	 2	 0.000001974	 0.425850000	 0.000000000  FX
858	 2	 0.000001842	 0.394070000	 0.000000000  FX
861	 1	 0.000001330	 0.542220000	 0.000000000  FX
852	 5	 0.000000222	 0.010443578	 0.000005423  VM
24	 2	 0.000001482	 0.307660000	 0.000000000  FX
733	 1	 0.000001561	 0.653250000	 0.000000000  FX
27	 5	 0.000000085	 0.004009983	 0.000002082  VM
803	 2	 0.000001714	 0.363440000	 0.000000000  FX
862	 5	 0.000000219	 0.010300534	 0.000005349  VM
815	 1	 0.000002404	 1.058070000	 0.000000000  FX
863	 5	 0.000000214	 0.010052602	 0.000005220  VM
814	 5	 0.000000210	 0.009884488	 0.000005133  VM
753	 1	 0.000001408	 0.580010000	 0.000000000  FX
816	 5	 0.000000211	 0.009928698	 0.000005156  VM
755	 1	 0.000001406	 0.579100000	 0.000000000  FX
864	 1	 0.000001434	 0.592370000	 0.000000000  FX
9	 1	 0.000001651	 0.696600000	 0.000000000  FX
855	 1	 0.000001381	 0.566840000	 0.000000000  FX
1	 2	 0.000001983	 0.427830000	 0.000000000  FX
868	 2	 0.000001792	 0.382120000	 0.000000000  FX
738	 5	 0.000000089	 0.004176293	 0.000002169  VM
812	 5	 0.000000269	 0.012645650	 0.000006566  VM
820	 1	 0.000002087	 0.905690000	 0.000000000  FX
805	 5	 0.000000254	 0.011946222	 0.000006203  VM
818	 1	 0.000001333	 0.543780000	 0.000000000  FX
865	 1	 0.000001402	 0.577070000	 0.000000000  FX
869	 5	 0.000000213	 0.010004436	 0.000005195  VM
739	 2	 0.000001881	 0.403510000	 0.000000000  FX
809	 1	 0.000003197	 1.438600000	 0.000000000  FX
857	 2	 0.000002212	 0.482850000	 0.000000000  FX
819	 1	 0.000001760	 0.748780000	 0.000000000  FX
756	 5	 0.000000075	 0.003536976	 0.000001837  VM
802	 2	 0.000001773	 0.377410000	 0.000000000  FX
854	 1	 0.000001418	 0.584740000	 0.000000000  FX
867	 1	 0.000001396	 0.573850000	 0.000000000  FX
866	 1	 0.000001370	 0.561560000	 0.000000000  FX
810	 2	 0.000002404	 0.529070000	 0.000000000  FX
30	 5	 0.000000083	 0.003922998	 0.000002037  VM
860	 1	 0.000001370	 0.561610000	 0.000000000  FX
807	 1	 0.000002381	 1.046780000	 0.000000000  FX
28	 1	 0.000002264	 0.990890000	 0.000000000  FX
808	 5	 0.000000316	 0.014855136	 0.000007714  VM
806	 2	 0.000002412	 0.530950000	 0.000000000  FX
811	 1	 0.000002534	 1.120500000	 0.000000000  FX
735	 5	 0.000000072	 0.003407822	 0.000001770  VM
813	 1	 0.000002833	 1.263940000	 0.000000000  FX
821	 5	 0.000000213	 0.010038265	 0.000005213  VM
856	 1	 0.000001306	 0.530790000	 0.000000000  FX
859	 5	 0.000000217	 0.010224217	 0.000005309  VM
804	 5	 0.000000264	 0.012409857	 0.000006444  VM
871	 5	 0.000000221	 0.010415792	 0.000005409  VM
3928	 2	 0.000165087	 39.572726609	 0.000000000  FX
3927	 5	 0.000017985	 0.846336682	 0.000439476  VM
3918	 2	 0.000165763	 39.735036609	 0.000000000  FX
3914	 1	 0.000111664	 53.502696609	 0.000000000  FX
3935	 5	 0.000017979	 0.846056925	 0.000439331  VM
3930	 5	 0.000017981	 0.846150757	 0.000439380  VM
3910	 1	 0.000112976	 54.132246609	 0.000000000  FX
3937	 1	 0.000111972	 53.650326609	 0.000000000  FX
3924	 2	 0.000167337	 40.112706609	 0.000000000  FX
3899	 5	 0.000018002	 0.847154899	 0.000439901  VM
3909	 1	 0.000121939	 58.434816609	 0.000000000  FX
3936	 2	 0.000169195	 40.558756609	 0.000000000  FX
3913	 1	 0.000112597	 53.950596609	 0.000000000  FX
3919	 5	 0.000017980	 0.846123337	 0.000439366  VM
3901	 5	 0.000017985	 0.846340453	 0.000439478  VM
3934	 2	 0.000166987	 40.028716609	 0.000000000  FX
3900	 2	 0.000192682	 46.195526609	 0.000000000  FX
3932	 2	 0.000166618	 39.940126609	 0.000000000  FX
3908	 5	 0.000017992	 0.846661407	 0.000439645  VM
3915	 5	 0.000017987	 0.846449367	 0.000439535  VM
3904	 5	 0.000017995	 0.846812779	 0.000439724  VM
3911	 5	 0.000017988	 0.846478816	 0.000439550  VM
3902	 2	 0.000181145	 43.426816609	 0.000000000  FX
3920	 2	 0.000166790	 39.981426609	 0.000000000  FX
3898	 5	 0.000018012	 0.847602642	 0.000440134  VM
3931	 5	 0.000017981	 0.846180125	 0.000439395  VM
3916	 5	 0.000017982	 0.846213224	 0.000439412  VM
3903	 5	 0.000017989	 0.846536815	 0.000439580  VM
