<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D140_VM3.txt	 1	 0.013702914839782	 16.976894	 0.000150	 18.985226
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
40	 5	 0.000000250	 0.011766489	 0.000028664  VM
734	 5	 0.000000230	 0.010818043	 0.000026353  VM
36	 5	 0.000000181	 0.008506475	 0.000020722  VM
755	 1	 0.000001356	 0.554870000	 0.000000000  FX
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
735	 5	 0.000000269	 0.012654884	 0.000030828  VM
37	 5	 0.000000288	 0.013533938	 0.000032969  VM
732	 1	 0.000001511	 0.629450000	 0.000000000  FX
752	 5	 0.000000270	 0.012683954	 0.000030899  VM
1959	 1	 0.000054253	 25.945624567	 0.000000000  FX
1960	 5	 0.000007813	 0.367679394	 0.000895679  VM
1958	 5	 0.000007815	 0.367750507	 0.000895852  VM
1950	 5	 0.000007816	 0.367799271	 0.000895971  VM
1948	 5	 0.000007837	 0.368800798	 0.000898411  VM
1953	 5	 0.000007812	 0.367636627	 0.000895575  VM
1962	 5	 0.000007815	 0.367772222	 0.000895905  VM
1961	 5	 0.000007812	 0.367623505	 0.000895543  VM
1954	 5	 0.000007822	 0.368091236	 0.000896682  VM
1956	 5	 0.000007817	 0.367842517	 0.000896076  VM
1949	 5	 0.000007822	 0.368079214	 0.000896653  VM
1952	 5	 0.000007819	 0.367960193	 0.000896363  VM
1951	 5	 0.000007818	 0.367891015	 0.000896194  VM
1955	 5	 0.000007812	 0.367615909	 0.000895524  VM
1957	 5	 0.000007812	 0.367614210	 0.000895520  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 5	 0.012015075097791	 17.734311	 0.000228	 62.960181
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
35	 5	 0.000000079	 0.003735187	 0.000009099  VM
33	 5	 0.000000082	 0.003837726	 0.000009349  VM
24	 1	 0.000001296	 0.526160000	 0.000000000  FX
2	 5	 0.000000083	 0.003884455	 0.000009463  VM
25	 5	 0.000000079	 0.003696464	 0.000009005  VM
23	 5	 0.000000079	 0.003707111	 0.000009031  VM
28	 5	 0.000000074	 0.003505665	 0.000008540  VM
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
29	 5	 0.000000076	 0.003559814	 0.000008672  VM
1	 5	 0.000000134	 0.006288333	 0.000015319  VM
30	 5	 0.000000086	 0.004044070	 0.000009851  VM
755	 1	 0.000001356	 0.554870000	 0.000000000  FX
10	 5	 0.000000074	 0.003494021	 0.000008512  VM
26	 1	 0.000002962	 1.325730000	 0.000000000  FX
9	 5	 0.000000075	 0.003518946	 0.000008572  VM
735	 1	 0.000003749	 1.703570000	 0.000000000  FX
751	 5	 0.000000229	 0.010760099	 0.000026212  VM
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
27	 5	 0.000000078	 0.003666387	 0.000008931  VM
34	 5	 0.000000077	 0.003633876	 0.000008852  VM
39	 5	 0.000000224	 0.010534542	 0.000025662  VM
36	 5	 0.000000181	 0.008506475	 0.000020722  VM
732	 1	 0.000001511	 0.629450000	 0.000000000  FX
753	 5	 0.000000194	 0.009131689	 0.000022245  VM
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
37	 5	 0.000000288	 0.013533938	 0.000032969  VM
40	 5	 0.000000250	 0.011766489	 0.000028664  VM
38	 5	 0.000000256	 0.012055282	 0.000029367  VM
752	 5	 0.000000270	 0.012683954	 0.000030899  VM
754	 5	 0.000000219	 0.010311928	 0.000025120  VM
1957	 5	 0.000007812	 0.367614210	 0.000895520  VM
1961	 5	 0.000007812	 0.367623505	 0.000895543  VM
1951	 5	 0.000007818	 0.367891015	 0.000896194  VM
1960	 1	 0.000050671	 24.226024567	 0.000000000  FX
1962	 1	 0.000050678	 24.229404567	 0.000000000  FX
1950	 5	 0.000007816	 0.367799271	 0.000895971  VM
1954	 5	 0.000007822	 0.368091236	 0.000896682  VM
1953	 5	 0.000007812	 0.367636627	 0.000895575  VM
1958	 5	 0.000007815	 0.367750507	 0.000895852  VM
1956	 5	 0.000007817	 0.367842517	 0.000896076  VM
1948	 5	 0.000007837	 0.368800798	 0.000898411  VM
1959	 5	 0.000007813	 0.367670503	 0.000895657  VM
1952	 5	 0.000007819	 0.367960193	 0.000896363  VM
1949	 5	 0.000007822	 0.368079214	 0.000896653  VM
1955	 5	 0.000007812	 0.367615909	 0.000895524  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 6	 0.012872659241584	 16.879933	 0.000192	 42.387018
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
2	 5	 0.000000083	 0.003884455	 0.000009463  VM
10	 5	 0.000000074	 0.003494021	 0.000008512  VM
9	 5	 0.000000075	 0.003518946	 0.000008572  VM
26	 5	 0.000000079	 0.003737246	 0.000009104  VM
27	 5	 0.000000078	 0.003666387	 0.000008931  VM
24	 5	 0.000000086	 0.004064855	 0.000009902  VM
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
35	 5	 0.000000079	 0.003735187	 0.000009099  VM
23	 1	 0.000002253	 0.985340000	 0.000000000  FX
1	 5	 0.000000134	 0.006288333	 0.000015319  VM
29	 5	 0.000000076	 0.003559814	 0.000008672  VM
25	 1	 0.000002443	 1.076800000	 0.000000000  FX
28	 5	 0.000000074	 0.003505665	 0.000008540  VM
33	 5	 0.000000082	 0.003837726	 0.000009349  VM
36	 5	 0.000000181	 0.008506475	 0.000020722  VM
755	 5	 0.000000199	 0.009350775	 0.000022779  VM
30	 1	 0.000002724	 1.211320000	 0.000000000  FX
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
753	 5	 0.000000194	 0.009131689	 0.000022245  VM
34	 5	 0.000000077	 0.003633876	 0.000008852  VM
751	 5	 0.000000229	 0.010760099	 0.000026212  VM
39	 5	 0.000000224	 0.010534542	 0.000025662  VM
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
752	 5	 0.000000270	 0.012683954	 0.000030899  VM
40	 1	 0.000001686	 0.713080000	 0.000000000  FX
732	 1	 0.000001511	 0.629450000	 0.000000000  FX
754	 1	 0.000001436	 0.593360000	 0.000000000  FX
38	 1	 0.000001626	 0.684290000	 0.000000000  FX
735	 5	 0.000000269	 0.012654884	 0.000030828  VM
37	 5	 0.000000288	 0.013533938	 0.000032969  VM
1950	 5	 0.000007816	 0.367799271	 0.000895971  VM
1948	 5	 0.000007837	 0.368800798	 0.000898411  VM
1952	 5	 0.000007819	 0.367960193	 0.000896363  VM
1954	 5	 0.000007822	 0.368091236	 0.000896682  VM
1958	 5	 0.000007815	 0.367750507	 0.000895852  VM
1951	 5	 0.000007818	 0.367891015	 0.000896194  VM
1955	 5	 0.000007812	 0.367615909	 0.000895524  VM
1960	 5	 0.000007813	 0.367679394	 0.000895679  VM
1961	 5	 0.000007812	 0.367623505	 0.000895543  VM
1959	 5	 0.000007813	 0.367670503	 0.000895657  VM
1962	 5	 0.000007815	 0.367772222	 0.000895905  VM
1957	 5	 0.000007812	 0.367614210	 0.000895520  VM
1953	 1	 0.000055151	 26.376364567	 0.000000000  FX
1956	 5	 0.000007817	 0.367842517	 0.000896076  VM
1949	 5	 0.000007822	 0.368079214	 0.000896653  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 7	 0.012032409866256	 17.330984	 0.000227	 62.687127
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
26	 5	 0.000000079	 0.003737246	 0.000009104  VM
34	 5	 0.000000077	 0.003633876	 0.000008852  VM
28	 5	 0.000000074	 0.003505665	 0.000008540  VM
35	 5	 0.000000079	 0.003735187	 0.000009099  VM
33	 5	 0.000000082	 0.003837726	 0.000009349  VM
23	 1	 0.000002253	 0.985340000	 0.000000000  FX
9	 5	 0.000000075	 0.003518946	 0.000008572  VM
27	 5	 0.000000078	 0.003666387	 0.000008931  VM
2	 5	 0.000000083	 0.003884455	 0.000009463  VM
753	 5	 0.000000194	 0.009131689	 0.000022245  VM
24	 5	 0.000000086	 0.004064855	 0.000009902  VM
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
30	 5	 0.000000086	 0.004044070	 0.000009851  VM
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
29	 1	 0.000001898	 0.814900000	 0.000000000  FX
38	 5	 0.000000256	 0.012055282	 0.000029367  VM
751	 1	 0.000001455	 0.602560000	 0.000000000  FX
25	 5	 0.000000079	 0.003696464	 0.000009005  VM
755	 1	 0.000001356	 0.554870000	 0.000000000  FX
1	 1	 0.000001260	 0.509000000	 0.000000000  FX
10	 5	 0.000000074	 0.003494021	 0.000008512  VM
36	 5	 0.000000181	 0.008506475	 0.000020722  VM
735	 5	 0.000000269	 0.012654884	 0.000030828  VM
40	 5	 0.000000250	 0.011766489	 0.000028664  VM
754	 5	 0.000000219	 0.010311928	 0.000025120  VM
39	 5	 0.000000224	 0.010534542	 0.000025662  VM
732	 1	 0.000001511	 0.629450000	 0.000000000  FX
734	 5	 0.000000230	 0.010818043	 0.000026353  VM
37	 5	 0.000000288	 0.013533938	 0.000032969  VM
752	 5	 0.000000270	 0.012683954	 0.000030899  VM
1958	 5	 0.000007815	 0.367750507	 0.000895852  VM
1948	 5	 0.000007837	 0.368800798	 0.000898411  VM
1950	 5	 0.000007816	 0.367799271	 0.000895971  VM
1960	 1	 0.000050671	 24.226024567	 0.000000000  FX
1957	 5	 0.000007812	 0.367614210	 0.000895520  VM
1951	 5	 0.000007818	 0.367891015	 0.000896194  VM
1956	 5	 0.000007817	 0.367842517	 0.000896076  VM
1961	 5	 0.000007812	 0.367623505	 0.000895543  VM
1954	 5	 0.000007822	 0.368091236	 0.000896682  VM
1953	 5	 0.000007812	 0.367636627	 0.000895575  VM
1952	 5	 0.000007819	 0.367960193	 0.000896363  VM
1949	 5	 0.000007822	 0.368079214	 0.000896653  VM
1955	 1	 0.000052980	 25.334324567	 0.000000000  FX
1959	 5	 0.000007813	 0.367670503	 0.000895657  VM
1962	 5	 0.000007815	 0.367772222	 0.000895905  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 8	 0.012018816274802	 17.026825	 0.000227	 62.596477
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
33	 5	 0.000000082	 0.003837726	 0.000009349  VM
9	 5	 0.000000075	 0.003518946	 0.000008572  VM
28	 5	 0.000000074	 0.003505665	 0.000008540  VM
26	 5	 0.000000079	 0.003737246	 0.000009104  VM
25	 5	 0.000000079	 0.003696464	 0.000009005  VM
1	 5	 0.000000134	 0.006288333	 0.000015319  VM
23	 5	 0.000000079	 0.003707111	 0.000009031  VM
2	 5	 0.000000083	 0.003884455	 0.000009463  VM
10	 5	 0.000000074	 0.003494021	 0.000008512  VM
34	 5	 0.000000077	 0.003633876	 0.000008852  VM
35	 5	 0.000000079	 0.003735187	 0.000009099  VM
30	 5	 0.000000086	 0.004044070	 0.000009851  VM
732	 1	 0.000001511	 0.629450000	 0.000000000  FX
753	 5	 0.000000194	 0.009131689	 0.000022245  VM
24	 1	 0.000001296	 0.526160000	 0.000000000  FX
27	 5	 0.000000078	 0.003666387	 0.000008931  VM
29	 5	 0.000000076	 0.003559814	 0.000008672  VM
36	 5	 0.000000181	 0.008506475	 0.000020722  VM
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
40	 5	 0.000000250	 0.011766489	 0.000028664  VM
754	 5	 0.000000219	 0.010311928	 0.000025120  VM
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
752	 5	 0.000000270	 0.012683954	 0.000030899  VM
735	 5	 0.000000269	 0.012654884	 0.000030828  VM
38	 5	 0.000000256	 0.012055282	 0.000029367  VM
39	 5	 0.000000224	 0.010534542	 0.000025662  VM
755	 5	 0.000000199	 0.009350775	 0.000022779  VM
751	 1	 0.000001455	 0.602560000	 0.000000000  FX
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
37	 1	 0.000001954	 0.841750000	 0.000000000  FX
1951	 5	 0.000007818	 0.367891015	 0.000896194  VM
1962	 5	 0.000007815	 0.367772222	 0.000895905  VM
1958	 1	 0.000052478	 25.093274567	 0.000000000  FX
1955	 5	 0.000007812	 0.367615909	 0.000895524  VM
1961	 5	 0.000007812	 0.367623505	 0.000895543  VM
1950	 5	 0.000007816	 0.367799271	 0.000895971  VM
1952	 5	 0.000007819	 0.367960193	 0.000896363  VM
1960	 5	 0.000007813	 0.367679394	 0.000895679  VM
1954	 5	 0.000007822	 0.368091236	 0.000896682  VM
1948	 5	 0.000007837	 0.368800798	 0.000898411  VM
1959	 5	 0.000007813	 0.367670503	 0.000895657  VM
1957	 1	 0.000052568	 25.136774567	 0.000000000  FX
1953	 5	 0.000007812	 0.367636627	 0.000895575  VM
1956	 5	 0.000007817	 0.367842517	 0.000896076  VM
1949	 5	 0.000007822	 0.368079214	 0.000896653  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 9	 0.011948479371593	 17.381736	 0.000238	 67.669523
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
33	 5	 0.000000082	 0.003837726	 0.000009349  VM
23	 5	 0.000000079	 0.003707111	 0.000009031  VM
1	 5	 0.000000134	 0.006288333	 0.000015319  VM
28	 5	 0.000000074	 0.003505665	 0.000008540  VM
2	 5	 0.000000083	 0.003884455	 0.000009463  VM
30	 1	 0.000002724	 1.211320000	 0.000000000  FX
27	 5	 0.000000078	 0.003666387	 0.000008931  VM
26	 1	 0.000002962	 1.325730000	 0.000000000  FX
10	 5	 0.000000074	 0.003494021	 0.000008512  VM
34	 5	 0.000000077	 0.003633876	 0.000008852  VM
29	 5	 0.000000076	 0.003559814	 0.000008672  VM
734	 5	 0.000000230	 0.010818043	 0.000026353  VM
25	 1	 0.000002443	 1.076800000	 0.000000000  FX
35	 5	 0.000000079	 0.003735187	 0.000009099  VM
754	 5	 0.000000219	 0.010311928	 0.000025120  VM
24	 5	 0.000000086	 0.004064855	 0.000009902  VM
753	 5	 0.000000194	 0.009131689	 0.000022245  VM
732	 1	 0.000001511	 0.629450000	 0.000000000  FX
39	 5	 0.000000224	 0.010534542	 0.000025662  VM
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
755	 1	 0.000001356	 0.554870000	 0.000000000  FX
36	 5	 0.000000181	 0.008506475	 0.000020722  VM
9	 5	 0.000000075	 0.003518946	 0.000008572  VM
38	 1	 0.000001626	 0.684290000	 0.000000000  FX
40	 1	 0.000001686	 0.713080000	 0.000000000  FX
735	 1	 0.000003749	 1.703570000	 0.000000000  FX
37	 5	 0.000000288	 0.013533938	 0.000032969  VM
751	 1	 0.000001455	 0.602560000	 0.000000000  FX
752	 5	 0.000000270	 0.012683954	 0.000030899  VM
1948	 5	 0.000007837	 0.368800798	 0.000898411  VM
1951	 5	 0.000007818	 0.367891015	 0.000896194  VM
1956	 5	 0.000007817	 0.367842517	 0.000896076  VM
1953	 5	 0.000007812	 0.367636627	 0.000895575  VM
1959	 1	 0.000054253	 25.945624567	 0.000000000  FX
1949	 5	 0.000007822	 0.368079214	 0.000896653  VM
1957	 5	 0.000007812	 0.367614210	 0.000895520  VM
1960	 1	 0.000050671	 24.226024567	 0.000000000  FX
1952	 5	 0.000007819	 0.367960193	 0.000896363  VM
1958	 5	 0.000007815	 0.367750507	 0.000895852  VM
1961	 5	 0.000007812	 0.367623505	 0.000895543  VM
1962	 5	 0.000007815	 0.367772222	 0.000895905  VM
1954	 5	 0.000007822	 0.368091236	 0.000896682  VM
1955	 5	 0.000007812	 0.367615909	 0.000895524  VM
1950	 5	 0.000007816	 0.367799271	 0.000895971  VM
1963	 1	 0.000005555	 2.570340000	 0.000000000  FX
========================================================================
015_T46_C5_D140_VM3.txt	 10	 0.011991857983498	 17.804739	 0.000229	 63.747410
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
26	 5	 0.000000079	 0.003737246	 0.000009104  VM
33	 5	 0.000000082	 0.003837726	 0.000009349  VM
23	 5	 0.000000079	 0.003707111	 0.000009031  VM
30	 5	 0.000000086	 0.004044070	 0.000009851  VM
27	 5	 0.000000078	 0.003666387	 0.000008931  VM
29	 5	 0.000000076	 0.003559814	 0.000008672  VM
24	 5	 0.000000086	 0.004064855	 0.000009902  VM
34	 5	 0.000000077	 0.003633876	 0.000008852  VM
753	 5	 0.000000194	 0.009131689	 0.000022245  VM
28	 5	 0.000000074	 0.003505665	 0.000008540  VM
10	 5	 0.000000074	 0.003494021	 0.000008512  VM
9	 5	 0.000000075	 0.003518946	 0.000008572  VM
25	 5	 0.000000079	 0.003696464	 0.000009005  VM
2	 5	 0.000000083	 0.003884455	 0.000009463  VM
734	 1	 0.000001745	 0.741430000	 0.000000000  FX
1	 1	 0.000001260	 0.509000000	 0.000000000  FX
39	 5	 0.000000224	 0.010534542	 0.000025662  VM
733	 1	 0.000001637	 0.689820000	 0.000000000  FX
38	 5	 0.000000256	 0.012055282	 0.000029367  VM
731	 1	 0.000001932	 0.831150000	 0.000000000  FX
