<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
040_T121_C5_D275_VM3.txt	 1	 0.006842987902555	 321.747510	 0.002814	 790.168055
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1387	 2	 0.000001511	 0.314520000	 0.000000000  FX
817	 5	 0.000000072	 0.003390911	 0.000002555  VM
1503	 1	 0.000001135	 0.448590000	 0.000000000  FX
1322	 1	 0.000001418	 0.584600000	 0.000000000  FX
1333	 5	 0.000000072	 0.003375444	 0.000002543  VM
1320	 1	 0.000001390	 0.571280000	 0.000000000  FX
1310	 5	 0.000000069	 0.003256338	 0.000002453  VM
1375	 2	 0.000002070	 0.448700000	 0.000000000  FX
1315	 5	 0.000000070	 0.003290555	 0.000002479  VM
1393	 5	 0.000000076	 0.003585190	 0.000002701  VM
1623	 1	 0.000001054	 0.409940000	 0.000000000  FX
854	 2	 0.000001837	 0.392970000	 0.000000000  FX
1372	 1	 0.000001191	 0.475640000	 0.000000000  FX
1570	 5	 0.000000177	 0.008308721	 0.000006260  VM
1329	 5	 0.000000068	 0.003220694	 0.000002427  VM
1369	 5	 0.000000078	 0.003652590	 0.000002752  VM
861	 5	 0.000000074	 0.003500788	 0.000002638  VM
867	 5	 0.000000075	 0.003530337	 0.000002660  VM
864	 1	 0.000001317	 0.536240000	 0.000000000  FX
816	 2	 0.000002314	 0.507350000	 0.000000000  FX
1511	 2	 0.000001603	 0.336720000	 0.000000000  FX
1591	 1	 0.000001170	 0.465780000	 0.000000000  FX
1439	 2	 0.000001667	 0.352100000	 0.000000000  FX
866	 5	 0.000000076	 0.003586588	 0.000002702  VM
1335	 1	 0.000001216	 0.487650000	 0.000000000  FX
1521	 1	 0.000001169	 0.465200000	 0.000000000  FX
811	 2	 0.000002842	 0.633960000	 0.000000000  FX
804	 2	 0.000002255	 0.493120000	 0.000000000  FX
1573	 1	 0.000001047	 0.406480000	 0.000000000  FX
1588	 5	 0.000000133	 0.006247296	 0.000004707  VM
1606	 5	 0.000000135	 0.006348375	 0.000004783  VM
1557	 2	 0.000001830	 0.391310000	 0.000000000  FX
1516	 2	 0.000001729	 0.367010000	 0.000000000  FX
1341	 5	 0.000000074	 0.003502452	 0.000002639  VM
814	 5	 0.000000071	 0.003332526	 0.000002511  VM
1312	 1	 0.000001662	 0.701600000	 0.000000000  FX
1523	 1	 0.000001222	 0.490450000	 0.000000000  FX
1542	 2	 0.000001947	 0.419220000	 0.000000000  FX
1594	 1	 0.000001109	 0.436260000	 0.000000000  FX
1620	 1	 0.000001063	 0.414110000	 0.000000000  FX
1640	 5	 0.000000136	 0.006386144	 0.000004812  VM
1356	 1	 0.000001385	 0.569000000	 0.000000000  FX
1593	 5	 0.000000143	 0.006745735	 0.000005082  VM
