<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
030_T91_C5_D209_VM3.txt	 1	 0.322191711751045	 201.635066	 0.002371	 457.040232
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1353           1            0.000000726        0.140525476                0.000098974             VM
734           1            0.000000829        0.160383086                0.000112960             VM
1342           1            0.000000617        0.119478432                0.000084151             VM
812           1            0.000000663        0.128288077                0.000090355             VM
1587           1            0.000001095        0.211944605                0.000149276             VM
1306           1            0.000000767        0.148409839                0.000104528             VM
1372           1            0.000000824        0.159507020                0.000112343             VM
1365           1            0.000000685        0.132489935                0.000093315             VM
754           1            0.000000712        0.137881532                0.000097112             VM
1339           1            0.000000722        0.139679812                0.000098379             VM
756           1            0.000000816        0.157866820                0.000111188             VM
1327           1            0.000000621        0.120179990                0.000084645             VM
1324           1            0.000000637        0.123275905                0.000086825             VM
1606           1            0.000001078        0.208582033                0.000146908             VM
869           1            0.000000631        0.122186620                0.000086058             VM
862           1            0.000000608        0.117641029                0.000082857             VM
1528           1            0.000001396        0.270232484                0.000190329             VM
1602           1            0.000001086        0.210171554                0.000148027             VM
1630           1            0.000001081        0.209265147                0.000147389             VM
1493           1            0.000001366        0.264317042                0.000186163             VM
1           1            0.000001163        0.224991331                0.000158465             VM
1291           1            0.000000710        0.137466907                0.000096820             VM
1375           1            0.000000945        0.182867727                0.000128797             VM
736           1            0.000000727        0.140695671                0.000099094             VM
1385           1            0.000000706        0.136570147                0.000096189             VM
1638           1            0.000001017        0.196811538                0.000138618             VM
1634           1            0.000001075        0.208048215                0.000146532             VM
1315           1            0.000000781        0.151096554                0.000106420             VM
815           1            0.000000761        0.147321746                0.000103761             VM
1566           1            0.000001326        0.256676661                0.000180782             VM
1349           1            0.000000730        0.141273866                0.000099502             VM
28           1            0.000000701        0.135724354                0.000095593             VM
1591           1            0.000001057        0.204564736                0.000144078             VM
1386          3           0.000002035          0.220190000                0.000182979             FX
1543           1            0.000001329        0.257207357                0.000181155             VM
1550           1            0.000001400        0.270972465                0.000190850             VM
1539           1            0.000001324        0.256164943                0.000180421             VM
1492           1            0.000001361        0.263402542                0.000185519             VM
1507           1            0.000001388        0.268534528                0.000189133             VM
1319           1            0.000000696        0.134778105                0.000094926             VM
1554           1            0.000001376        0.266264019                0.000187534             VM
1573           1            0.000001062        0.205526011                0.000144755             VM
819           1            0.000000657        0.127240817                0.000089618             VM
865           1            0.000000730        0.141217858                0.000099462             VM
1292           1            0.000000882        0.170643242                0.000120187             VM
1437           1            0.000001678        0.324763111                0.000228736             VM
1525           1            0.000001369        0.265017669                0.000186656             VM
1338           1            0.000000699        0.135249016                0.000095258             VM
1576           1            0.000001052        0.203622896                0.000143415             VM
1401           1            0.000001924        0.372308844                0.000262223             VM
1429           1            0.000001654        0.320179738                0.000225508             VM
38           1            0.000000785        0.151874861                0.000106968             VM
9           1            0.000000851        0.164759393                0.000116043             VM
1540           1            0.000001724        0.333721886                0.000235046             VM
1520           1            0.000001392        0.269486623                0.000189804             VM
1586           1            0.000001111        0.214987840                0.000151420             VM
1390          4           0.000004229          0.241750000                0.000262922             FX
1405           1            0.000001649        0.319151057                0.000224783             VM
1516           1            0.000001369        0.264924206                0.000186591             VM
1433           1            0.000001596        0.308919171                0.000217577             VM
7963           1            0.000076363        14.779034943                0.010409120             VM
7956           1            0.000076336        14.773692802                0.010405357             VM
7959           1            0.000076402        14.786572389                0.010414428             VM
7954           1            0.000076447        14.795151001                0.010420470             VM
7973           1            0.000076122        14.732395844                0.010376271             VM
7947           1            0.000077067        14.915196050                0.010505020             VM
7949           1            0.000076572        14.819517349                0.010437632             VM
7946           1            0.000077184        14.937827080                0.010520959             VM
7948           1            0.000076584        14.821751829                0.010439206             VM
7952           1            0.000076353        14.777026113                0.010407705             VM
7969           1            0.000076148        14.737390022                0.010379788             VM
7965           1            0.000076125        14.732950430                0.010376661             VM
7967           1            0.000076097        14.727505487                0.010372827             VM
7962           1            0.000076357        14.777832945                0.010408273             VM
7957           1            0.000076356        14.777577982                0.010408093             VM
7951           1            0.000076555        14.816219889                0.010435310             VM
7961           1            0.000076337        14.773887693                0.010405494             VM
7970           1            0.000076100        14.728148008                0.010373279             VM
7950           1            0.000076555        14.816145942                0.010435257             VM
7966           1            0.000076099        14.727886049                0.010373095             VM
7971           1            0.000076079        14.723943682                0.010370318             VM
7955           1            0.000076379        14.782071289                0.010411258             VM
7968           1            0.000076100        14.728093389                0.010373241             VM
7974           1            0.000076166        14.740935119                0.010382285             VM
7953           1            0.000076334        14.773360897                0.010405123             VM
7964           1            0.000076336        14.773835721                0.010405458             VM
7972           1            0.000076118        14.731657731                0.010375751             VM
7945           1            0.000076474        14.800478831                0.010424223             VM
7960           1            0.000076322        14.771029945                0.010403481             VM
7958           1            0.000076351        14.776711337                0.010407483             VM
7975          3           0.000014076          1.665130000                0.001342922             FX
========================================================================
030_T91_C5_D209_VM3.txt	 2	 0.322191711751045	 202.392117	 0.002371	 457.040232
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1315           1            0.000000781        0.151096554                0.000106420             VM
9           1            0.000000851        0.164759393                0.000116043             VM
1327           1            0.000000621        0.120179990                0.000084645             VM
38           1            0.000000785        0.151874861                0.000106968             VM
754           1            0.000000712        0.137881532                0.000097112             VM
1372           1            0.000000824        0.159507020                0.000112343             VM
812           1            0.000000663        0.128288077                0.000090355             VM
1292           1            0.000000882        0.170643242                0.000120187             VM
1365           1            0.000000685        0.132489935                0.000093315             VM
1291           1            0.000000710        0.137466907                0.000096820             VM
1390          4           0.000004229          0.241750000                0.000262922             FX
756           1            0.000000816        0.157866820                0.000111188             VM
1306           1            0.000000767        0.148409839                0.000104528             VM
1606           1            0.000001078        0.208582033                0.000146908             VM
1324           1            0.000000637        0.123275905                0.000086825             VM
1338           1            0.000000699        0.135249016                0.000095258             VM
815           1            0.000000761        0.147321746                0.000103761             VM
