<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
1521           1            0.000001246        0.241084298                0.000101472             VM
1542           1            0.000001413        0.273559805                0.000115141             VM
1303           1            0.000000754        0.145837822                0.000061383             VM
854           1            0.000000761        0.147370009                0.000062028             VM
1534           1            0.000001259        0.243754723                0.000102596             VM
1536           1            0.000001299        0.251477378                0.000105847             VM
1511           1            0.000001268        0.245394812                0.000103287             VM
1573           1            0.000001046        0.202368693                0.000085177             VM
1321           1            0.000000725        0.140292530                0.000059049             VM
1390           1            0.000000724        0.140113454                0.000058974             VM
1394          2           0.000001247          0.251240000                0.000104831             FX
1333           1            0.000000726        0.140525012                0.000059147             VM
1522           1            0.000001672        0.323499106                0.000136161             VM
1591           1            0.000001036        0.200537847                0.000084406             VM
1302           1            0.000000662        0.128106092                0.000053920             VM
1628           1            0.000001025        0.198280676                0.000083456             VM
1527           1            0.000001249        0.241631326                0.000101702             VM
1419           1            0.000001452        0.281024393                0.000118283             VM
1370           1            0.000001031        0.199511293                0.000083974             VM
1576           1            0.000001049        0.203026944                0.000085454             VM
1624           1            0.000001016        0.196596626                0.000082747             VM
1607           1            0.000001305        0.252560670                0.000106303             VM
1423           1            0.000001539        0.297909970                0.000125390             VM
1571           1            0.000001307        0.252941738                0.000106463             VM
1530           1            0.000001388        0.268564573                0.000113039             VM
1422           1            0.000001559        0.301693524                0.000126983             VM
1429           1            0.000001513        0.292784346                0.000123233             VM
1513           1            0.000001326        0.256563405                0.000107987             VM
828           1            0.000000643        0.124437927                0.000052376             VM
1504           1            0.000001177        0.227712321                0.000095844             VM
752           1            0.000000736        0.142416149                0.000059943             VM
1406           1            0.000001544        0.298854631                0.000125788             VM
8951           1            0.000099743        19.303866367                0.008124984             VM
8980           1            0.000099102        19.179853905                0.008072787             VM
8960           1            0.000099413        19.239901363                0.008098061             VM
8977           1            0.000099151        19.189262234                0.008076747             VM
8952           1            0.000099719        19.299169977                0.008123007             VM
8989           1            0.000099102        19.179736739                0.008072738             VM
8969           1            0.000099447        19.246503010                0.008100840             VM
8954           1            0.000099779        19.310891587                0.008127941             VM
8970           1            0.000099373        19.232337939                0.008094878             VM
8983           1            0.000099094        19.178290714                0.008072129             VM
8965           1            0.000099437        19.244715609                0.008100087             VM
8986           1            0.000099077        19.174955084                0.008070725             VM
8981           1            0.000099077        19.174943707                0.008070720             VM
8982           1            0.000099073        19.174253564                0.008070430             VM
8957           1            0.000099793        19.313559409                0.008129064             VM
8975           1            0.000099095        19.178460255                0.008072201             VM
8987           1            0.000099084        19.176331990                0.008071305             VM
8959           1            0.000099404        19.238234620                0.008097359             VM
8968           1            0.000099382        19.234016780                0.008095584             VM
8971           1            0.000099432        19.243718068                0.008099667             VM
8963           1            0.000099431        19.243508941                0.008099579             VM
8973           1            0.000099402        19.237820191                0.008097185             VM
8955           1            0.000099742        19.303585178                0.008124865             VM
8961           1            0.000099434        19.244039902                0.008099803             VM
8985           1            0.000099123        19.183771016                0.008074436             VM
8950           1            0.000100645        19.478377750                0.008198436             VM
8962           1            0.000099414        19.240174332                0.008098176             VM
8984           1            0.000099090        19.177511269                0.008071801             VM
8978           1            0.000099180        19.194931519                0.008079133             VM
8979           1            0.000099142        19.187527244                0.008076017             VM
8976           1            0.000099130        19.185191240                0.008075034             VM
8966           1            0.000099454        19.247913556                0.008101433             VM
8956           1            0.000099747        19.304578661                0.008125284             VM
8953           1            0.000099920        19.338189180                0.008139430             VM
8964           1            0.000099430        19.243250909                0.008099471             VM
8958           1            0.000099418        19.240872201                0.008098470             VM
8974           1            0.000099411        19.239623335                0.008097944             VM
8988           1            0.000099110        19.181292387                0.008073393             VM
8972           1            0.000099408        19.239031449                0.008097695             VM
8967           1            0.000099394        19.236292274                0.008096542             VM
8990          2           0.000010058          2.365830000                0.000957109             FX
========================================================================
040_T121_C5_D275_VM3.txt	 2	 0.331468232646455	 525.872627	 0.004067	 787.617882
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
860           1            0.000000709        0.137176452                0.000057737             VM
732           1            0.000001305        0.252565577                0.000106305             VM
1333           1            0.000000726        0.140525012                0.000059147             VM
1392           1            0.000000917        0.177458948                0.000074692             VM
739           1            0.000000822        0.159029710                0.000066935             VM
1387           1            0.000001001        0.193728326                0.000081540             VM
854           1            0.000000761        0.147370009                0.000062028             VM
1394          2           0.000001247          0.251240000                0.000104831             FX
1321           1            0.000000725        0.140292530                0.000059049             VM
804           1            0.000000766        0.148246750                0.000062397             VM
1335           1            0.000000961        0.185955025                0.000078268             VM
1393           1            0.000000676        0.130866746                0.000055082             VM
810           1            0.000000902        0.174569615                0.000073476             VM
1511           1            0.000001268        0.245394812                0.000103287             VM
752           1            0.000000736        0.142416149                0.000059943             VM
1326           1            0.000000702        0.135955203                0.000057223             VM
864           1            0.000000657        0.127213669                0.000053544             VM
1521           1            0.000001246        0.241084298                0.000101472             VM
817           1            0.000000754        0.145892299                0.000061406             VM
816           1            0.000001114        0.215632918                0.000090760             VM
1322           1            0.000000689        0.133367988                0.000056134             VM
1593           1            0.000001122        0.217167269                0.000091406             VM
1406           1            0.000001544        0.298854631                0.000125788             VM
1640           1            0.000001062        0.205603858                0.000086539             VM
1390           1            0.000000724        0.140113454                0.000058974             VM
1369           1            0.000000734        0.142147583                0.000059830             VM
861           1            0.000000671        0.129925690                0.000054686             VM
1606           1            0.000001057        0.204589097                0.000086111             VM
1356           1            0.000000606        0.117233397                0.000049343             VM
1591           1            0.000001036        0.200537847                0.000084406             VM
878           1            0.000000706        0.136706267                0.000057540             VM
828           1            0.000000643        0.124437927                0.000052376             VM
1624           1            0.000001016        0.196596626                0.000082747             VM
1315           1            0.000000661        0.127993602                0.000053872             VM
1630           1            0.000001023        0.197926072                0.000083307             VM
759           1            0.000000845        0.163526889                0.000068828             VM
1516           1            0.000001318        0.255023828                0.000107339             VM
1302           1            0.000000662        0.128106092                0.000053920             VM
1595           1            0.000000989        0.191496472                0.000080601             VM
814           1            0.000000586        0.113455598                0.000047753             VM
1504           1            0.000001177        0.227712321                0.000095844             VM
1439           1            0.000001246        0.241187306                0.000101516             VM
866           1            0.000000815        0.157750619                0.000066397             VM
1375           1            0.000000914        0.176901794                0.000074458             VM
867           1            0.000000696        0.134696064                0.000056693             VM
1628           1            0.000001025        0.198280676                0.000083456             VM
1405           1            0.000001581        0.306067437                0.000128824             VM
1419           1            0.000001452        0.281024393                0.000118283             VM
1329           1            0.000000590        0.114204078                0.000048068             VM
1571           1            0.000001307        0.252941738                0.000106463             VM
1310           1            0.000000631        0.122182433                0.000051427             VM
1341           1            0.000000812        0.157166943                0.000066151             VM
1594           1            0.000001058        0.204833915                0.000086214             VM
1513           1            0.000001326        0.256563405                0.000107987             VM
811           1            0.000000764        0.147842991                0.000062227             VM
1588           1            0.000001040        0.201239140                0.000084701             VM
1303           1            0.000000754        0.145837822                0.000061383             VM
1536           1            0.000001299        0.251477378                0.000105847             VM
1576           1            0.000001049        0.203026944                0.000085454             VM
1523           1            0.000001336        0.258590415                0.000108841             VM
1522           1            0.000001672        0.323499106                0.000136161             VM
1320           1            0.000000752        0.145631324                0.000061296             VM
1503           1            0.000001298        0.251236207                0.000105745             VM
1527           1            0.000001249        0.241631326                0.000101702             VM
1372           1            0.000000945        0.182816262                0.000076947             VM
1530           1            0.000001388        0.268564573                0.000113039             VM
1573           1            0.000001046        0.202368693                0.000085177             VM
1620           1            0.000001004        0.194348976                0.000081801             VM
1427           1            0.000001557        0.301309201                0.000126821             VM
1312           1            0.000000711        0.137597116                0.000057915             VM
1623           1            0.000001021        0.197517635                0.000083135             VM
1542           1            0.000001413        0.273559805                0.000115141             VM
1534           1            0.000001259        0.243754723                0.000102596             VM
1557           1            0.000001338        0.258980668                0.000109005             VM
1429           1            0.000001513        0.292784346                0.000123233             VM
1370           1            0.000001031        0.199511293                0.000083974             VM
1423           1            0.000001539        0.297909970                0.000125390             VM
1570           1            0.000001381        0.267339480                0.000112523             VM
1607           1            0.000001305        0.252560670                0.000106303             VM
1422           1            0.000001559        0.301693524                0.000126983             VM
8965           1            0.000099437        19.244715609                0.008100087             VM
8984           1            0.000099090        19.177511269                0.008071801             VM
8961           1            0.000099434        19.244039902                0.008099803             VM
8980           1            0.000099102        19.179853905                0.008072787             VM
8981           1            0.000099077        19.174943707                0.008070720             VM
8962           1            0.000099414        19.240174332                0.008098176             VM
8975           1            0.000099095        19.178460255                0.008072201             VM
8982           1            0.000099073        19.174253564                0.008070430             VM
8971           1            0.000099432        19.243718068                0.008099667             VM
8955           1            0.000099742        19.303585178                0.008124865             VM
8974           1            0.000099411        19.239623335                0.008097944             VM
8983           1            0.000099094        19.178290714                0.008072129             VM
8988           1            0.000099110        19.181292387                0.008073393             VM
8973           1            0.000099402        19.237820191                0.008097185             VM
8986           1            0.000099077        19.174955084                0.008070725             VM
8987           1            0.000099084        19.176331990                0.008071305             VM
8960           1            0.000099413        19.239901363                0.008098061             VM
8978           1            0.000099180        19.194931519                0.008079133             VM
8950           1            0.000100645        19.478377750                0.008198436             VM
8977           1            0.000099151        19.189262234                0.008076747             VM
8985           1            0.000099123        19.183771016                0.008074436             VM
8957           1            0.000099793        19.313559409                0.008129064             VM
8959           1            0.000099404        19.238234620                0.008097359             VM
8976           1            0.000099130        19.185191240                0.008075034             VM
8979           1            0.000099142        19.187527244                0.008076017             VM
8951           1            0.000099743        19.303866367                0.008124984             VM
8964           1            0.000099430        19.243250909                0.008099471             VM
8954           1            0.000099779        19.310891587                0.008127941             VM
8958           1            0.000099418        19.240872201                0.008098470             VM
8989           1            0.000099102        19.179736739                0.008072738             VM
8968           1            0.000099382        19.234016780                0.008095584             VM
8972           1            0.000099408        19.239031449                0.008097695             VM
8967           1            0.000099394        19.236292274                0.008096542             VM
8956           1            0.000099747        19.304578661                0.008125284             VM
8969           1            0.000099447        19.246503010                0.008100840             VM
8953           1            0.000099920        19.338189180                0.008139430             VM
8963           1            0.000099431        19.243508941                0.008099579             VM
8970           1            0.000099373        19.232337939                0.008094878             VM
8952           1            0.000099719        19.299169977                0.008123007             VM
8966           1            0.000099454        19.247913556                0.008101433             VM
8990          2           0.000010058          2.365830000                0.000957109             FX
========================================================================
040_T121_C5_D275_VM3.txt	 3	 0.331468232646455	 537.017117	 0.004067	 787.617882
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
860           1            0.000000709        0.137176452                0.000057737             VM
1303           1            0.000000754        0.145837822                0.000061383             VM
1375           1            0.000000914        0.176901794                0.000074458             VM
1387           1            0.000001001        0.193728326                0.000081540             VM
1335           1            0.000000961        0.185955025                0.000078268             VM
816           1            0.000001114        0.215632918                0.000090760             VM
1369           1            0.000000734        0.142147583                0.000059830             VM
1326           1            0.000000702        0.135955203                0.000057223             VM
878           1            0.000000706        0.136706267                0.000057540             VM
752           1            0.000000736        0.142416149                0.000059943             VM
1356           1            0.000000606        0.117233397                0.000049343             VM
1595           1            0.000000989        0.191496472                0.000080601             VM
817           1            0.000000754        0.145892299                0.000061406             VM
866           1            0.000000815        0.157750619                0.000066397             VM
1302           1            0.000000662        0.128106092                0.000053920             VM
1333           1            0.000000726        0.140525012                0.000059147             VM
1310           1            0.000000631        0.122182433                0.000051427             VM
1513           1            0.000001326        0.256563405                0.000107987             VM
814           1            0.000000586        0.113455598                0.000047753             VM
1315           1            0.000000661        0.127993602                0.000053872             VM
1534           1            0.000001259        0.243754723                0.000102596             VM
854           1            0.000000761        0.147370009                0.000062028             VM
1530           1            0.000001388        0.268564573                0.000113039             VM
1320           1            0.000000752        0.145631324                0.000061296             VM
811           1            0.000000764        0.147842991                0.000062227             VM
1593           1            0.000001122        0.217167269                0.000091406             VM
1511           1            0.000001268        0.245394812                0.000103287             VM
1606           1            0.000001057        0.204589097                0.000086111             VM
1522           1            0.000001672        0.323499106                0.000136161             VM
1372           1            0.000000945        0.182816262                0.000076947             VM
1624           1            0.000001016        0.196596626                0.000082747             VM
1439           1            0.000001246        0.241187306                0.000101516             VM
861           1            0.000000671        0.129925690                0.000054686             VM
1322           1            0.000000689        0.133367988                0.000056134             VM
864           1            0.000000657        0.127213669                0.000053544             VM
1427           1            0.000001557        0.301309201                0.000126821             VM
1312           1            0.000000711        0.137597116                0.000057915             VM
1503           1            0.000001298        0.251236207                0.000105745             VM
739           1            0.000000822        0.159029710                0.000066935             VM
1527           1            0.000001249        0.241631326                0.000101702             VM
828           1            0.000000643        0.124437927                0.000052376             VM
1573           1            0.000001046        0.202368693                0.000085177             VM
1542           1            0.000001413        0.273559805                0.000115141             VM
1591           1            0.000001036        0.200537847                0.000084406             VM
1536           1            0.000001299        0.251477378                0.000105847             VM
867           1            0.000000696        0.134696064                0.000056693             VM
1393           1            0.000000676        0.130866746                0.000055082             VM
1341           1            0.000000812        0.157166943                0.000066151             VM
1557           1            0.000001338        0.258980668                0.000109005             VM
804           1            0.000000766        0.148246750                0.000062397             VM
759           1            0.000000845        0.163526889                0.000068828             VM
1640           1            0.000001062        0.205603858                0.000086539             VM
1620           1            0.000001004        0.194348976                0.000081801             VM
1523           1            0.000001336        0.258590415                0.000108841             VM
1623           1            0.000001021        0.197517635                0.000083135             VM
1405           1            0.000001581        0.306067437                0.000128824             VM
1521           1            0.000001246        0.241084298                0.000101472             VM
1370           1            0.000001031        0.199511293                0.000083974             VM
1329           1            0.000000590        0.114204078                0.000048068             VM
1504           1            0.000001177        0.227712321                0.000095844             VM
1516           1            0.000001318        0.255023828                0.000107339             VM
732           1            0.000001305        0.252565577                0.000106305             VM
1594           1            0.000001058        0.204833915                0.000086214             VM
810           1            0.000000902        0.174569615                0.000073476             VM
1321           1            0.000000725        0.140292530                0.000059049             VM
1570           1            0.000001381        0.267339480                0.000112523             VM
1607           1            0.000001305        0.252560670                0.000106303             VM
1576           1            0.000001049        0.203026944                0.000085454             VM
1429           1            0.000001513        0.292784346                0.000123233             VM
1422           1            0.000001559        0.301693524                0.000126983             VM
1390           1            0.000000724        0.140113454                0.000058974             VM
1406           1            0.000001544        0.298854631                0.000125788             VM
1394          2           0.000001247          0.251240000                0.000104831             FX
1588           1            0.000001040        0.201239140                0.000084701             VM
1571           1            0.000001307        0.252941738                0.000106463             VM
1628           1            0.000001025        0.198280676                0.000083456             VM
1423           1            0.000001539        0.297909970                0.000125390             VM
1419           1            0.000001452        0.281024393                0.000118283             VM
1392           1            0.000000917        0.177458948                0.000074692             VM
1630           1            0.000001023        0.197926072                0.000083307             VM
8960           1            0.000099413        19.239901363                0.008098061             VM
8959           1            0.000099404        19.238234620                0.008097359             VM
8961           1            0.000099434        19.244039902                0.008099803             VM
8983           1            0.000099094        19.178290714                0.008072129             VM
8957           1            0.000099793        19.313559409                0.008129064             VM
8958           1            0.000099418        19.240872201                0.008098470             VM
8962           1            0.000099414        19.240174332                0.008098176             VM
8971           1            0.000099432        19.243718068                0.008099667             VM
8955           1            0.000099742        19.303585178                0.008124865             VM
8988           1            0.000099110        19.181292387                0.008073393             VM
8985           1            0.000099123        19.183771016                0.008074436             VM
8987           1            0.000099084        19.176331990                0.008071305             VM
8979           1            0.000099142        19.187527244                0.008076017             VM
8972           1            0.000099408        19.239031449                0.008097695             VM
8954           1            0.000099779        19.310891587                0.008127941             VM
8970           1            0.000099373        19.232337939                0.008094878             VM
8984           1            0.000099090        19.177511269                0.008071801             VM
8980           1            0.000099102        19.179853905                0.008072787             VM
8981           1            0.000099077        19.174943707                0.008070720             VM
8956           1            0.000099747        19.304578661                0.008125284             VM
8973           1            0.000099402        19.237820191                0.008097185             VM
8951           1            0.000099743        19.303866367                0.008124984             VM
8964           1            0.000099430        19.243250909                0.008099471             VM
8986           1            0.000099077        19.174955084                0.008070725             VM
8978           1            0.000099180        19.194931519                0.008079133             VM
8976           1            0.000099130        19.185191240                0.008075034             VM
8975           1            0.000099095        19.178460255                0.008072201             VM
8952           1            0.000099719        19.299169977                0.008123007             VM
8965           1            0.000099437        19.244715609                0.008100087             VM
8982           1            0.000099073        19.174253564                0.008070430             VM
8977           1            0.000099151        19.189262234                0.008076747             VM
8966           1            0.000099454        19.247913556                0.008101433             VM
8963           1            0.000099431        19.243508941                0.008099579             VM
8950           1            0.000100645        19.478377750                0.008198436             VM
8968           1            0.000099382        19.234016780                0.008095584             VM
8989           1            0.000099102        19.179736739                0.008072738             VM
8974           1            0.000099411        19.239623335                0.008097944             VM
8953           1            0.000099920        19.338189180                0.008139430             VM
8967           1            0.000099394        19.236292274                0.008096542             VM
8969           1            0.000099447        19.246503010                0.008100840             VM
8990          2           0.000010058          2.365830000                0.000957109             FX
========================================================================
040_T121_C5_D275_VM3.txt	 4	 0.331468232646455	 521.086741	 0.004067	 787.617882
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1320           1            0.000000752        0.145631324                0.000061296             VM
1570           1            0.000001381        0.267339480                0.000112523             VM
816           1            0.000001114        0.215632918                0.000090760             VM
1322           1            0.000000689        0.133367988                0.000056134             VM
1369           1            0.000000734        0.142147583                0.000059830             VM
1312           1            0.000000711        0.137597116                0.000057915             VM
1303           1            0.000000754        0.145837822                0.000061383             VM
1333           1            0.000000726        0.140525012                0.000059147             VM
1335           1            0.000000961        0.185955025                0.000078268             VM
752           1            0.000000736        0.142416149                0.000059943             VM
1315           1            0.000000661        0.127993602                0.000053872             VM
1326           1            0.000000702        0.135955203                0.000057223             VM
1341           1            0.000000812        0.157166943                0.000066151             VM
1372           1            0.000000945        0.182816262                0.000076947             VM
804           1            0.000000766        0.148246750                0.000062397             VM
1573           1            0.000001046        0.202368693                0.000085177             VM
1557           1            0.000001338        0.258980668                0.000109005             VM
878           1            0.000000706        0.136706267                0.000057540             VM
854           1            0.000000761        0.147370009                0.000062028             VM
1406           1            0.000001544        0.298854631                0.000125788             VM
1593           1            0.000001122        0.217167269                0.000091406             VM
1591           1            0.000001036        0.200537847                0.000084406             VM
814           1            0.000000586        0.113455598                0.000047753             VM
1620           1            0.000001004        0.194348976                0.000081801             VM
1310           1            0.000000631        0.122182433                0.000051427             VM
1536           1            0.000001299        0.251477378                0.000105847             VM
817           1            0.000000754        0.145892299                0.000061406             VM
1387           1            0.000001001        0.193728326                0.000081540             VM
866           1            0.000000815        0.157750619                0.000066397             VM
1390           1            0.000000724        0.140113454                0.000058974             VM
864           1            0.000000657        0.127213669                0.000053544             VM
1370           1            0.000001031        0.199511293                0.000083974             VM
1521           1            0.000001246        0.241084298                0.000101472             VM
1356           1            0.000000606        0.117233397                0.000049343             VM
1576           1            0.000001049        0.203026944                0.000085454             VM
1595           1            0.000000989        0.191496472                0.000080601             VM
860           1            0.000000709        0.137176452                0.000057737             VM
1594           1            0.000001058        0.204833915                0.000086214             VM
867           1            0.000000696        0.134696064                0.000056693             VM
1542           1            0.000001413        0.273559805                0.000115141             VM
1302           1            0.000000662        0.128106092                0.000053920             VM
861           1            0.000000671        0.129925690                0.000054686             VM
1530           1            0.000001388        0.268564573                0.000113039             VM
732           1            0.000001305        0.252565577                0.000106305             VM
1375           1            0.000000914        0.176901794                0.000074458             VM
1394          2           0.000001247          0.251240000                0.000104831             FX
1534           1            0.000001259        0.243754723                0.000102596             VM
1628           1            0.000001025        0.198280676                0.000083456             VM
1623           1            0.000001021        0.197517635                0.000083135             VM
1503           1            0.000001298        0.251236207                0.000105745             VM
1624           1            0.000001016        0.196596626                0.000082747             VM
1513           1            0.000001326        0.256563405                0.000107987             VM
1606           1            0.000001057        0.204589097                0.000086111             VM
811           1            0.000000764        0.147842991                0.000062227             VM
1523           1            0.000001336        0.258590415                0.000108841             VM
1527           1            0.000001249        0.241631326                0.000101702             VM
759           1            0.000000845        0.163526889                0.000068828             VM
1607           1            0.000001305        0.252560670                0.000106303             VM
1393           1            0.000000676        0.130866746                0.000055082             VM
1640           1            0.000001062        0.205603858                0.000086539             VM
1511           1            0.000001268        0.245394812                0.000103287             VM
810           1            0.000000902        0.174569615                0.000073476             VM
1427           1            0.000001557        0.301309201                0.000126821             VM
1439           1            0.000001246        0.241187306                0.000101516             VM
739           1            0.000000822        0.159029710                0.000066935             VM
1419           1            0.000001452        0.281024393                0.000118283             VM
1516           1            0.000001318        0.255023828                0.000107339             VM
1522           1            0.000001672        0.323499106                0.000136161             VM
1321           1            0.000000725        0.140292530                0.000059049             VM
1405           1            0.000001581        0.306067437                0.000128824             VM
828           1            0.000000643        0.124437927                0.000052376             VM
1571           1            0.000001307        0.252941738                0.000106463             VM
1329           1            0.000000590        0.114204078                0.000048068             VM
1504           1            0.000001177        0.227712321                0.000095844             VM
1429           1            0.000001513        0.292784346                0.000123233             VM
1588           1            0.000001040        0.201239140                0.000084701             VM
1423           1            0.000001539        0.297909970                0.000125390             VM
1392           1            0.000000917        0.177458948                0.000074692             VM
1422           1            0.000001559        0.301693524                0.000126983             VM
1630           1            0.000001023        0.197926072                0.000083307             VM
8971           1            0.000099432        19.243718068                0.008099667             VM
8951           1            0.000099743        19.303866367                0.008124984             VM
8977           1            0.000099151        19.189262234                0.008076747             VM
8955           1            0.000099742        19.303585178                0.008124865             VM
8963           1            0.000099431        19.243508941                0.008099579             VM
8989           1            0.000099102        19.179736739                0.008072738             VM
8988           1            0.000099110        19.181292387                0.008073393             VM
8964           1            0.000099430        19.243250909                0.008099471             VM
8975           1            0.000099095        19.178460255                0.008072201             VM
8954           1            0.000099779        19.310891587                0.008127941             VM
8984           1            0.000099090        19.177511269                0.008071801             VM
8987           1            0.000099084        19.176331990                0.008071305             VM
8962           1            0.000099414        19.240174332                0.008098176             VM
8983           1            0.000099094        19.178290714                0.008072129             VM
8957           1            0.000099793        19.313559409                0.008129064             VM
8967           1            0.000099394        19.236292274                0.008096542             VM
8985           1            0.000099123        19.183771016                0.008074436             VM
8976           1            0.000099130        19.185191240                0.008075034             VM
8959           1            0.000099404        19.238234620                0.008097359             VM
8973           1            0.000099402        19.237820191                0.008097185             VM
8979           1            0.000099142        19.187527244                0.008076017             VM
8974           1            0.000099411        19.239623335                0.008097944             VM
8956           1            0.000099747        19.304578661                0.008125284             VM
8952           1            0.000099719        19.299169977                0.008123007             VM
8970           1            0.000099373        19.232337939                0.008094878             VM
8978           1            0.000099180        19.194931519                0.008079133             VM
8965           1            0.000099437        19.244715609                0.008100087             VM
8966           1            0.000099454        19.247913556                0.008101433             VM
8968           1            0.000099382        19.234016780                0.008095584             VM
8981           1            0.000099077        19.174943707                0.008070720             VM
8986           1            0.000099077        19.174955084                0.008070725             VM
8972           1            0.000099408        19.239031449                0.008097695             VM
8961           1            0.000099434        19.244039902                0.008099803             VM
8953           1            0.000099920        19.338189180                0.008139430             VM
8982           1            0.000099073        19.174253564                0.008070430             VM
8980           1            0.000099102        19.179853905                0.008072787             VM
8960           1            0.000099413        19.239901363                0.008098061             VM
8958           1            0.000099418        19.240872201                0.008098470             VM
8950           1            0.000100645        19.478377750                0.008198436             VM
8969           1            0.000099447        19.246503010                0.008100840             VM
8990          2           0.000010058          2.365830000                0.000957109             FX
========================================================================
040_T121_C5_D275_VM3.txt	 5	 0.331468232646455	 527.825708	 0.004067	 787.617882
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1393           1            0.000000676        0.130866746                0.000055082             VM
1356           1            0.000000606        0.117233397                0.000049343             VM
867           1            0.000000696        0.134696064                0.000056693             VM
1320           1            0.000000752        0.145631324                0.000061296             VM
1335           1            0.000000961        0.185955025                0.000078268             VM
739           1            0.000000822        0.159029710                0.000066935             VM
1375           1            0.000000914        0.176901794                0.000074458             VM
1322           1            0.000000689        0.133367988                0.000056134             VM
1387           1            0.000001001        0.193728326                0.000081540             VM
1372           1            0.000000945        0.182816262                0.000076947             VM
1623           1            0.000001021        0.197517635                0.000083135             VM
1523           1            0.000001336        0.258590415                0.000108841             VM
854           1            0.000000761        0.147370009                0.000062028             VM
1390           1            0.000000724        0.140113454                0.000058974             VM
816           1            0.000001114        0.215632918                0.000090760             VM
1439           1            0.000001246        0.241187306                0.000101516             VM
1405           1            0.000001581        0.306067437                0.000128824             VM
1369           1            0.000000734        0.142147583                0.000059830             VM
1315           1            0.000000661        0.127993602                0.000053872             VM
1557           1            0.000001338        0.258980668                0.000109005             VM
1312           1            0.000000711        0.137597116                0.000057915             VM
1303           1            0.000000754        0.145837822                0.000061383             VM
1511           1            0.000001268        0.245394812                0.000103287             VM
1333           1            0.000000726        0.140525012                0.000059147             VM
1302           1            0.000000662        0.128106092                0.000053920             VM
1591           1            0.000001036        0.200537847                0.000084406             VM
1573           1            0.000001046        0.202368693                0.000085177             VM
1370           1            0.000001031        0.199511293                0.000083974             VM
817           1            0.000000754        0.145892299                0.000061406             VM
752           1            0.000000736        0.142416149                0.000059943             VM
1640           1            0.000001062        0.205603858                0.000086539             VM
1341           1            0.000000812        0.157166943                0.000066151             VM
