<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
060_T181_C5_D481_VM5.txt	 1	 0.001467393596226	 1578.672047	 0.000186	 58.977131
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
33	 5	 0.000000087	 0.004079626	 0.000010322  VM
29	 1	 0.000001813	 0.774230000	 0.000000000  FX
820	 1	 0.000002268	 0.992440000	 0.000000000  FX
23	 5	 0.000000093	 0.004361626	 0.000011036  VM
27	 2	 0.000002184	 0.476150000	 0.000000000  FX
815	 1	 0.000002568	 1.136500000	 0.000000000  FX
739	 1	 0.000002001	 0.864440000	 0.000000000  FX
737	 5	 0.000000081	 0.003815771	 0.000009655  VM
809	 5	 0.000000090	 0.004246852	 0.000010745  VM
870	 2	 0.000001752	 0.372550000	 0.000000000  FX
868	 2	 0.000001807	 0.385750000	 0.000000000  FX
852	 1	 0.000001693	 0.716430000	 0.000000000  FX
34	 2	 0.000002416	 0.531770000	 0.000000000  FX
754	 2	 0.000001935	 0.416500000	 0.000000000  FX
732	 2	 0.000001572	 0.329270000	 0.000000000  FX
10	 2	 0.000002817	 0.627980000	 0.000000000  FX
40	 5	 0.000000081	 0.003793022	 0.000009597  VM
855	 1	 0.000001759	 0.748100000	 0.000000000  FX
738	 5	 0.000000091	 0.004295988	 0.000010870  VM
758	 5	 0.000000083	 0.003924687	 0.000009930  VM
830	 1	 0.000001830	 0.782550000	 0.000000000  FX
812	 5	 0.000000082	 0.003854199	 0.000009752  VM
35	 5	 0.000000084	 0.003965029	 0.000010032  VM
810	 2	 0.000002720	 0.604880000	 0.000000000  FX
37	 2	 0.000002537	 0.560800000	 0.000000000  FX
879	 2	 0.000001658	 0.349910000	 0.000000000  FX
30	 5	 0.000000087	 0.004101071	 0.000010377  VM
814	 5	 0.000000082	 0.003862205	 0.000009772  VM
802	 5	 0.000000080	 0.003757075	 0.000009506  VM
807	 2	 0.000002856	 0.637490000	 0.000000000  FX
24	 5	 0.000000084	 0.003931177	 0.000009947  VM
804	 5	 0.000000084	 0.003938745	 0.000009966  VM
863	 2	 0.000001735	 0.368330000	 0.000000000  FX
805	 2	 0.000002384	 0.524250000	 0.000000000  FX
26	 2	 0.000003150	 0.708020000	 0.000000000  FX
1296	 2	 0.000002057	 0.445600000	 0.000000000  FX
759	 1	 0.000001722	 0.730350000	 0.000000000  FX
36	 5	 0.000000088	 0.004122431	 0.000010431  VM
734	 1	 0.000001604	 0.673790000	 0.000000000  FX
733	 5	 0.000000080	 0.003755235	 0.000009502  VM
825	 1	 0.000001197	 0.478370000	 0.000000000  FX
1493	 5	 0.000000191	 0.009004944	 0.000022784  VM
1297	 5	 0.000000182	 0.008559366	 0.000021657  VM
821	 2	 0.000002982	 0.667720000	 0.000000000  FX
756	 1	 0.000001621	 0.681900000	 0.000000000  FX
755	 5	 0.000000080	 0.003767957	 0.000009534  VM
